year,sex,profession,income
92,F,craftsman,6648.36
92,F,craftsman,6524.88
92,M,fisher,3103.75
92,F,fisher,3173.85
92,M,farmer,3092.50
92,F,civil servant,8184.05
92,F,service provider,7768.05
92,F,craftsman,6146.20
92,M,farmer,2972.70
92,F,farmer,2953.24
92,F,farmer,2895.87
92,M,craftsman,6043.29
92,F,civil servant,7683.32
92,F,civil servant,7730.42
92,F,service provider,7417.20
92,F,homemaker,-272.98
92,M,homemaker,-274.14
92,M,fisher,2850.30
92,F,farmer,2800.74
92,M,farmer,2963.75
92,M,service provider,7813.25
92,M,homemaker,-269.33
92,M,service provider,7366.33
92,F,farmer,2854.90
92,M,fisher,2800.93
92,X,homemaker,-226.63
92,F,homemaker,-240.02
92,F,farmer,2851.30
92,M,farmer,2914.84
92,X,civil servant,7205.60
92,M,fisher,2966.10
92,F,craftsman,5895.56
92,M,civil servant,7130.41
92,F,craftsman,5537.81
92,F,service provider,7358.48
92,F,fisher,2722.85
92,M,homemaker,-225.64
92,F,fisher,2640.92
92,F,fisher,2622.59
92,M,fisher,2732.09
92,F,craftsman,5761.85
92,F,craftsman,5494.36
92,M,fisher,2707.21
92,F,farmer,2638.18
92,M,homemaker,-193.64
92,F,civil servant,6509.97
92,F,service provider,7245.63
92,M,farmer,2554.99
92,M,farmer,2745.29
92,F,civil servant,6927.44
92,M,fisher,2594.04
92,F,fisher,2698.99
92,M,service provider,6927.63
92,F,fisher,2573.33
92,M,fisher,2674.44
92,F,homemaker,-181.42
92,M,craftsman,5308.35
92,F,service provider,6557.52
92,M,homemaker,-189.15
92,M,craftsman,5098.91
92,F,fisher,2404.21
92,M,farmer,2454.71
92,M,farmer,2602.21
92,M,fisher,2436.47
92,M,homemaker,-165.39
92,M,fisher,2646.84
92,M,civil servant,6527.43
92,M,craftsman,5223.64
92,F,civil servant,6146.58
92,F,farmer,2302.48
92,F,craftsman,4996.94
92,M,unemployed,-149.08
92,M,craftsman,5222.42
92,M,civil servant,6430.05
92,F,homemaker,-152.31
92,F,homemaker,-147.22
92,F,homemaker,-129.80
92,M,civil servant,6483.84
92,F,unemployed,-128.35
92,M,farmer,2433.67
92,F,civil servant,6391.63
92,F,homemaker,-136.77
92,F,civil servant,6160.67
92,M,service provider,6251.46
92,M,farmer,2359.51
92,F,craftsman,4803.64
92,M,civil servant,6211.57
92,M,craftsman,4667.74
92,M,service provider,5980.75
92,M,homemaker,-100.36
92,F,farmer,2293.32
92,M,civil servant,6056.03
92,F,farmer,2318.84
92,M,farmer,2356.11
92,M,service provider,5717.57
92,M,service provider,5790.80
92,M,fisher,2226.59
92,F,farmer,2141.90
92,X,unemployed,-86.05
92,F,craftsman,4775.03
92,F,farmer,2163.66
92,M,craftsman,4376.87
92,F,unemployed,-70.33
92,F,fisher,2099.59
92,M,homemaker,-70.14
92,M,fisher,2171.91
92,M,homemaker,-68.98
92,F,craftsman,4281.59
92,X,homemaker,-68.32
92,M,service provider,5263.35
92,F,craftsman,4490.56
92,M,craftsman,4126.00
92,X,homemaker,-57.29
92,M,craftsman,4280.73
92,F,farmer,2186.81
92,M,fisher,1969.70
92,F,unemployed,-58.06
92,M,farmer,2146.70
92,F,farmer,2048.23
92,M,civil servant,5415.52
92,F,service provider,5076.60
92,F,service provider,5046.07
92,M,craftsman,4144.15
92,F,homemaker,-44.02
92,X,unemployed,-44.01
92,F,farmer,1944.23
92,X,fisher,1880.18
92,M,service provider,5074.05
92,M,craftsman,3836.72
92,F,homemaker,-29.91
92,F,farmer,1967.15
92,F,farmer,1878.69
92,F,farmer,1879.25
92,F,homemaker,-17.85
92,F,fisher,1961.54
92,F,craftsman,3840.54
92,M,fisher,1859.10
92,F,service provider,4739.33
92,M,farmer,1949.10
92,M,farmer,1872.44
92,M,unemployed,-4.78
92,M,homemaker,-5.29
92,F,fisher,1834.82
92,F,fisher,1902.25
92,F,service provider,4948.61
92,M,unemployed,-5.27
92,M,service provider,4677.80
92,F,homemaker,6.29
92,M,fisher,1734.67
92,F,craftsman,3654.71
92,X,unemployed,6.10
92,M,unemployed,6.49
92,M,civil servant,4461.46
92,F,civil servant,4650.20
92,F,homemaker,16.88
92,M,farmer,1750.22
92,M,unemployed,17.22
92,M,service provider,4359.59
92,M,unemployed,15.92
92,M,unemployed,17.24
92,M,homemaker,27.62
92,M,civil servant,4374.13
92,F,fisher,1594.49
92,M,fisher,1636.35
92,M,farmer,1703.08
92,X,service provider,4327.25
92,M,fisher,1623.38
92,M,craftsman,3469.97
92,F,civil servant,4050.23
92,F,farmer,1692.60
92,F,unemployed,35.56
92,F,fisher,1550.86
92,F,unemployed,42.74
92,M,homemaker,42.68
92,F,farmer,1624.67
92,M,fisher,1536.63
92,M,homemaker,44.80
92,F,service provider,4117.73
92,M,craftsman,3176.27
92,M,craftsman,3128.27
92,F,homemaker,50.66
92,X,unemployed,49.04
92,M,fisher,1467.19
92,F,fisher,1512.45
92,M,service provider,3726.35
92,M,fisher,1469.15
92,F,farmer,1456.78
92,F,homemaker,54.92
92,X,homemaker,57.27
92,F,fisher,1436.18
92,M,farmer,1538.28
92,F,unemployed,56.83
92,M,fisher,1476.45
92,M,service provider,3732.22
92,M,farmer,1385.67
92,F,unemployed,61.57
92,M,fisher,1443.43
92,F,farmer,1420.86
92,M,unemployed,62.48
92,M,civil servant,3590.98
92,M,unemployed,60.91
92,F,service provider,3562.35
92,F,homemaker,73.05
92,M,fisher,1332.26
92,F,homemaker,71.06
92,M,craftsman,2732.97
92,F,service provider,3300.87
92,M,farmer,1412.03
92,M,homemaker,75.93
92,M,fisher,1265.89
92,M,craftsman,2584.29
92,F,craftsman,2591.60
92,M,fisher,1337.03
92,X,unemployed,79.28
92,F,service provider,3377.47
92,M,homemaker,83.20
92,M,fisher,1238.47
92,M,homemaker,78.81
92,M,civil servant,3247.35
92,F,civil servant,3198.32
92,F,farmer,1253.85
92,F,farmer,1242.52
92,M,homemaker,86.32
92,M,service provider,3125.69
92,M,civil servant,2956.65
92,M,craftsman,2555.64
92,M,homemaker,85.94
92,M,fisher,1197.03
92,M,farmer,1254.91
92,M,fisher,1172.94
92,F,unemployed,89.34
92,F,fisher,1179.63
92,F,fisher,1164.03
92,F,homemaker,90.96
92,F,craftsman,2239.18
92,M,civil servant,2953.47
92,M,service provider,2951.08
92,F,fisher,1123.72
92,M,farmer,1114.30
92,M,fisher,1096.90
92,M,craftsman,2141.17
92,M,farmer,1067.04
92,M,craftsman,2300.46
92,F,farmer,1089.78
92,M,farmer,1053.79
92,X,craftsman,2172.20
92,M,fisher,980.44
92,F,homemaker,102.33
92,F,unemployed,95.49
92,F,civil servant,2591.17
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,X,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,X,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,X,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,M,child,0.00
92,M,child,0.00
92,M,child,0.00
92,F,child,0.00
92,F,child,0.00
92,F,child,0.00
93,M,retired,5226.51
93,F,retired,3739.11
93,M,retired,2147.87
93,M,retired,-1420.56
93,F,retired,1717.14
93,F,retired,3875.57
93,F,retired,4203.42
93,F,retired,2006.59
93,F,retired,-1259.71
93,M,retired,2118.62
93,M,retired,2106.51
93,M,retired,2046.82
93,M,retired,-1126.27
93,M,retired,4715.59
93,M,retired,4624.03
93,M,retired,1942.23
93,F,retired,1988.23
93,F,retired,4674.19
93,F,retired,1552.87
93,M,retired,4881.25
93,X,retired,4722.77
93,M,retired,1905.51
93,F,retired,-1019.00
93,M,retired,1506.91
93,F,retired,3679.59
93,F,retired,1576.82
93,F,retired,180.78
93,F,retired,1484.99
93,F,retired,1871.53
93,X,retired,1824.28
93,F,retired,-924.07
93,F,retired,1460.66
93,F,retired,4333.35
93,F,retired,-908.27
93,F,retired,4216.32
93,M,retired,1528.85
93,M,retired,-918.69
93,M,retired,1557.62
93,F,retired,3269.75
93,F,retired,-901.13
93,F,retired,1263.33
93,F,retired,1493.47
93,M,retired,1442.23
93,X,retired,-816.04
93,M,retired,1825.25
93,F,retired,3341.86
93,M,retired,3476.54
93,F,retired,4403.94
93,M,retired,-842.65
93,M,retired,3121.59
93,F,retired,1363.80
93,M,retired,3323.30
93,M,retired,-763.88
93,F,retired,-803.10
93,F,retired,1808.57
93,F,retired,1443.36
93,M,retired,4107.03
93,F,fisher,5149.57
93,M,civil servant,11734.82
93,F,homemaker,-712.75
93,F,civil servant,11713.03
93,F,farmer,2977.22
93,M,fisher,4974.82
93,F,service provider,11112.08
93,M,farmer,3134.27
93,M,farmer,2641.07
93,M,farmer,2870.18
93,M,craftsman,6680.64
93,M,fisher,4732.85
93,M,fisher,4831.10
93,M,farmer,2887.49
93,F,craftsman,6796.57
93,M,fisher,5180.21
93,F,civil servant,10488.69
93,F,fisher,4674.03
93,F,homemaker,-649.18
93,F,service provider,6277.48
93,F,fisher,4881.65
93,M,craftsman,8900.66
93,X,service provider,11152.68
93,M,homemaker,-605.32
93,F,fisher,4592.49
93,M,homemaker,-586.64
93,F,farmer,2600.92
93,F,homemaker,-577.41
93,F,craftsman,7044.96
93,F,civil servant,9929.80
93,M,craftsman,8448.37
93,M,craftsman,8096.69
93,M,service provider,10178.67
93,F,homemaker,-543.81
93,F,homemaker,-545.62
93,F,service provider,9806.89
93,F,service provider,9766.62
93,M,homemaker,-533.48
93,M,civil servant,9633.68
93,M,fisher,4730.81
93,M,craftsman,7961.78
93,M,craftsman,5084.34
93,F,fisher,4439.29
93,F,fisher,2863.89
93,M,fisher,4383.05
93,M,service provider,9202.64
93,M,service provider,10002.18
93,F,unemployed,-466.50
93,M,craftsman,7275.56
93,X,service provider,9061.35
93,M,fisher,4119.67
93,F,craftsman,7168.65
93,F,fisher,4132.41
93,F,fisher,4116.95
93,M,fisher,3926.84
93,M,fisher,3778.53
93,M,homemaker,-460.86
93,F,service provider,8722.01
93,F,homemaker,-462.61
93,F,craftsman,6861.67
93,M,farmer,2393.90
93,F,service provider,9326.38
93,M,craftsman,7040.67
93,F,farmer,2002.24
93,F,craftsman,7538.47
93,M,homemaker,-411.61
93,F,fisher,4189.23
93,F,fisher,4365.13
93,F,farmer,2545.11
93,F,fisher,4065.02
93,M,craftsman,7385.69
93,F,craftsman,7135.77
93,M,service provider,8675.51
93,M,craftsman,7186.42
93,F,farmer,2252.19
93,M,fisher,4199.91
93,F,homemaker,-399.03
93,M,civil servant,8509.09
93,F,farmer,2390.16
93,M,unemployed,-368.34
93,F,unemployed,-399.77
93,F,fisher,4136.75
93,M,farmer,2287.36
93,M,fisher,3831.50
93,F,craftsman,6765.34
93,M,farmer,2170.53
93,M,craftsman,6789.07
93,X,farmer,2199.89
93,F,craftsman,6600.88
93,F,farmer,2224.71
93,M,farmer,2274.02
93,F,craftsman,6751.50
93,F,craftsman,6978.43
93,M,fisher,3936.59
93,F,fisher,3717.93
93,M,farmer,2113.35
93,F,civil servant,8624.14
93,F,service provider,7957.57
93,F,craftsman,6836.88
93,M,farmer,2298.13
93,F,farmer,2067.19
93,F,farmer,2227.83
93,M,craftsman,6710.04
93,F,civil servant,8135.72
93,F,civil servant,8425.88
93,F,service provider,7757.25
93,F,homemaker,-318.88
93,M,homemaker,-295.66
93,M,fisher,3795.29
93,F,farmer,2137.72
93,M,farmer,2065.72
93,M,service provider,8180.13
93,M,homemaker,-283.69
93,M,service provider,7739.52
93,F,farmer,2112.07
93,M,fisher,3716.70
93,X,homemaker,-269.06
93,F,homemaker,-275.32
93,F,farmer,2004.72
93,M,farmer,1958.73
93,X,civil servant,7568.58
93,M,fisher,3606.40
93,F,craftsman,6139.39
93,M,civil servant,7359.68
93,F,craftsman,5825.94
93,F,service provider,7090.99
93,F,fisher,3363.01
93,M,homemaker,-239.92
93,F,fisher,3516.57
93,F,fisher,3319.35
93,M,fisher,3325.55
93,F,craftsman,5848.92
93,F,craftsman,5840.73
93,M,fisher,3303.46
93,F,farmer,1805.59
93,M,craftsman,4395.75
93,F,civil servant,6832.14
93,F,service provider,7135.98
93,M,farmer,1896.76
93,M,farmer,1900.77
93,F,civil servant,7154.37
93,M,fisher,3206.23
93,F,fisher,3245.74
93,M,service provider,7086.57
93,F,fisher,3331.06
93,M,fisher,3445.07
93,F,homemaker,-195.92
93,M,craftsman,5399.26
93,F,service provider,7019.71
93,M,homemaker,-214.36
93,M,craftsman,5273.06
93,F,fisher,3165.86
93,M,farmer,1871.15
93,M,farmer,1842.71
93,M,fisher,3350.44
93,M,homemaker,-190.86
93,M,fisher,3318.13
93,M,civil servant,6967.01
93,M,craftsman,5490.92
93,F,civil servant,6549.49
93,F,farmer,1594.04
93,F,craftsman,5400.16
93,M,unemployed,-165.29
93,M,craftsman,5320.34
93,M,civil servant,6647.21
93,F,homemaker,-174.08
93,F,fisher,2501.94
93,F,homemaker,-154.68
93,M,civil servant,6699.36
93,F,unemployed,-157.42
93,M,farmer,1707.66
93,F,civil servant,6537.22
93,F,homemaker,-148.84
93,F,civil servant,6646.10
93,M,service provider,6233.84
93,M,farmer,1568.17
93,F,craftsman,4966.68
93,M,civil servant,5972.96
93,M,craftsman,4788.69
93,M,service provider,6378.17
93,M,homemaker,-122.79
93,F,farmer,1573.01
93,M,civil servant,6347.64
93,F,farmer,1606.59
93,M,farmer,1527.24
93,M,service provider,6184.90
93,M,service provider,5842.99
93,M,fisher,2735.75
93,F,farmer,1541.47
93,X,unemployed,-98.79
93,F,craftsman,4829.56
93,F,farmer,1562.14
93,M,craftsman,4753.44
93,F,unemployed,-91.86
93,F,fisher,2717.60
93,M,homemaker,-83.31
93,M,fisher,2843.46
93,M,homemaker,-89.32
93,F,craftsman,4376.78
93,X,homemaker,-88.81
93,M,service provider,5332.14
93,F,craftsman,4540.30
93,M,craftsman,4228.32
93,X,homemaker,-74.84
93,M,craftsman,4464.80
93,F,farmer,1387.92
93,M,fisher,2593.18
93,F,unemployed,-75.40
93,M,farmer,1405.41
93,F,farmer,1374.05
93,M,civil servant,5616.17
93,F,service provider,5180.78
93,F,service provider,5209.24
93,M,craftsman,4102.31
93,F,homemaker,-60.22
93,X,unemployed,-58.54
93,F,farmer,1404.01
93,X,fisher,2525.77
93,M,service provider,5054.72
93,M,craftsman,4241.61
93,F,homemaker,-43.67
93,F,farmer,1294.82
93,F,farmer,1332.49
93,F,farmer,1297.39
93,F,homemaker,-32.19
93,F,fisher,2326.51
93,F,craftsman,3900.34
93,M,fisher,2364.69
93,F,service provider,4869.83
93,M,farmer,1353.75
93,M,farmer,1265.08
93,M,unemployed,-17.47
93,M,homemaker,-17.60
93,F,fisher,2271.04
93,F,fisher,2378.54
93,F,service provider,4819.50
93,M,unemployed,-17.69
93,M,service provider,4815.05
93,F,homemaker,-5.56
93,M,fisher,2204.53
93,F,craftsman,3959.55
93,X,unemployed,-5.54
93,M,unemployed,-5.46
93,M,civil servant,4760.44
93,F,civil servant,4690.08
93,F,homemaker,5.29
93,M,farmer,1215.46
93,M,unemployed,5.32
93,M,service provider,4777.87
93,M,unemployed,5.44
93,M,unemployed,5.46
93,M,homemaker,15.83
93,M,civil servant,4464.24
93,F,fisher,2190.46
93,M,fisher,2215.46
93,M,farmer,1130.89
93,X,service provider,4407.07
93,M,fisher,2037.62
93,M,craftsman,3453.78
93,F,civil servant,4313.46
93,F,farmer,1160.96
93,F,unemployed,26.33
93,F,fisher,2070.24
93,F,unemployed,33.81
93,M,homemaker,33.10
93,F,farmer,1079.26
93,M,fisher,2062.30
93,M,homemaker,33.83
93,F,service provider,4306.99
93,M,craftsman,3379.06
93,M,craftsman,3089.85
93,F,homemaker,41.89
93,X,unemployed,41.51
93,M,fisher,2036.18
93,F,fisher,2023.46
93,M,service provider,3842.58
93,M,fisher,1929.50
93,F,farmer,1021.56
93,F,homemaker,47.55
93,X,homemaker,48.50
93,F,fisher,1889.33
93,M,farmer,958.87
93,F,unemployed,51.32
93,M,fisher,1877.68
93,M,service provider,3696.02
93,M,farmer,985.27
93,F,unemployed,57.59
93,M,fisher,1745.91
93,F,farmer,998.13
93,M,unemployed,54.36
93,M,civil servant,3845.91
93,M,unemployed,57.82
93,F,service provider,3574.11
93,F,civil servant,3377.62
93,M,fisher,1767.55
93,F,homemaker,66.69
93,M,craftsman,2906.82
93,F,service provider,3435.42
93,M,farmer,922.43
93,M,homemaker,72.87
93,M,fisher,1676.57
93,M,craftsman,2902.18
93,F,craftsman,2837.15
93,M,fisher,1648.09
93,X,unemployed,72.00
93,F,service provider,3357.42
93,M,homemaker,73.62
93,M,fisher,1689.90
93,M,homemaker,76.91
93,M,civil servant,3236.87
93,F,civil servant,3449.91
93,F,farmer,894.99
93,F,farmer,855.14
93,M,homemaker,86.22
93,M,service provider,3339.63
93,M,civil servant,3099.35
93,M,craftsman,2591.64
93,M,homemaker,86.12
93,M,fisher,1521.07
93,M,farmer,840.50
93,M,fisher,1528.57
93,F,unemployed,84.91
93,F,fisher,1580.88
93,F,fisher,1546.33
93,F,homemaker,83.49
93,F,craftsman,2434.47
93,M,civil servant,3099.88
93,M,service provider,2899.55
93,F,fisher,1506.09
93,M,farmer,781.93
93,M,fisher,1430.84
93,M,craftsman,2405.34
93,M,farmer,732.62
93,M,craftsman,2385.63
93,F,farmer,783.22
93,M,farmer,726.13
93,X,craftsman,2293.63
93,M,fisher,1374.19
93,F,homemaker,98.95
93,F,unemployed,98.64
93,F,civil servant,2751.39
93,F,homemaker,98.47
93,F,unemployed,104.22
93,F,civil servant,2626.01
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,X,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,X,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,X,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,F,child,0.00
93,F,child,0.00
93,M,child,0.00
93,M,child,0.00
93,M,child,0.00
94,F,retired,3729.19
94,M,retired,2092.40
94,M,retired,-1494.00
94,F,retired,1649.43
94,F,retired,4047.99
94,F,retired,4085.15
94,F,retired,2134.99
94,M,retired,2234.60
94,M,retired,2054.28
94,M,retired,-1177.66
94,M,retired,5291.78
94,M,retired,5052.03
94,F,retired,1910.81
94,F,retired,4780.48
94,M,retired,5073.68
94,X,retired,4707.81
94,F,retired,-1058.98
94,F,retired,166.65
94,F,retired,1570.90
94,X,retired,1958.43
94,F,retired,-1022.81
94,F,retired,4835.86
94,F,retired,-930.62
94,F,retired,4477.08
94,M,retired,1559.02
94,M,retired,-980.50
94,M,retired,1576.76
94,F,retired,3614.17
94,F,retired,-980.60
94,F,retired,1222.14
94,F,retired,1418.40
94,M,retired,1528.71
94,X,retired,-852.95
94,M,retired,1839.58
94,F,retired,3406.63
94,M,retired,3572.47
94,F,retired,4445.55
94,M,retired,3343.37
94,M,retired,3447.57
94,M,retired,-792.32
94,F,retired,-866.85
94,F,retired,1793.74
94,F,retired,1469.31
94,M,retired,4430.23
94,F,retired,1658.11
94,M,retired,4092.09
94,F,retired,-763.81
94,F,retired,4066.87
94,F,retired,1401.88
94,M,retired,1429.38
94,F,retired,4158.56
94,M,retired,1353.20
94,M,farmer,3854.64
94,M,farmer,4312.99
94,M,craftsman,7248.52
94,M,fisher,4120.64
94,M,fisher,4459.89
94,M,farmer,4042.58
94,F,craftsman,7142.45
94,M,fisher,4362.11
