year,sex,profession,income,age
95,F,homemaker,-74.12,39
95,F,farmer,2124.91,39
95,F,farmer,2137.60,39
95,F,farmer,2017.81,38
95,F,homemaker,-63.32,38
95,F,fisher,1944.99,38
95,F,craftsman,4079.37,38
95,M,fisher,1947.45,38
95,F,service provider,5376.37,38
95,M,farmer,2007.43,38
95,M,farmer,1982.64,38
95,M,unemployed,-45.60,37
95,M,homemaker,-43.71,37
95,F,fisher,1884.67,37
95,F,fisher,1880.04,37
95,F,service provider,4943.56,37
95,M,unemployed,-44.35,37
95,M,service provider,5017.44,37
95,F,homemaker,-32.63,36
95,M,fisher,1849.32,36
95,F,craftsman,4002.42,36
95,X,unemployed,-33.11,36
95,M,unemployed,-32.99,36
95,M,civil servant,5255.44,36
95,F,civil servant,4667.19,35
95,F,homemaker,-18.65,35
95,M,farmer,1914.13,35
95,M,unemployed,-18.79,35
95,M,service provider,5119.97,35
95,M,unemployed,-18.71,35
95,M,unemployed,-20.13,35
95,M,homemaker,-7.41,34
95,M,civil servant,4534.48,34
95,F,fisher,1778.89,34
95,M,fisher,1746.48,34
95,M,farmer,1772.47,34
95,X,service provider,4786.14,34
95,M,fisher,1658.73,33
95,M,craftsman,3642.07,33
95,F,civil servant,4572.06,33
95,F,farmer,1785.94,33
95,F,unemployed,3.41,33
95,F,fisher,1807.28,33
95,F,unemployed,12.50,32
95,M,homemaker,13.91,32
95,F,farmer,1676.53,32
95,M,fisher,1659.58,32
95,M,homemaker,12.65,32
95,F,service provider,4584.36,32
95,M,craftsman,3561.90,31
95,M,craftsman,3435.84,31
95,F,homemaker,22.62,31
95,X,unemployed,22.24,31
95,M,fisher,1678.98,31
95,F,fisher,1615.16,31
95,M,service provider,4329.65,31
95,M,fisher,1599.88,31
95,F,farmer,1550.21,30
95,F,homemaker,33.10,30
95,X,homemaker,31.90,30
95,F,fisher,1556.89,30
95,M,farmer,1631.08,30
95,F,unemployed,30.65,30
95,M,fisher,1579.25,30
95,M,service provider,3860.15,29
95,M,farmer,1621.88,29
95,F,unemployed,40.57,29
95,M,fisher,1590.63,29
95,F,farmer,1507.01,29
95,M,unemployed,39.85,29
95,M,civil servant,4162.22,29
95,M,unemployed,41.60,29
95,F,service provider,3914.41,28
95,F,civil servant,3602.63,28
95,M,fisher,1414.76,28
95,F,homemaker,47.99,28
95,M,craftsman,3051.13,28
95,F,service provider,3965.32,28
95,M,farmer,1571.42,28
95,M,homemaker,55.03,27
95,M,fisher,1435.33,27
95,M,craftsman,3155.81,27
95,F,craftsman,2906.39,27
95,M,fisher,1408.08,27
95,X,unemployed,59.19,27
95,F,service provider,3793.08,27
95,M,homemaker,61.36,26
95,M,fisher,1411.75,26
95,M,homemaker,66.93,26
95,M,civil servant,3650.69,26
95,F,civil servant,3777.65,26
95,F,farmer,1342.83,26
95,F,farmer,1466.42,26
95,M,homemaker,69.82,25
95,M,service provider,3639.84,25
95,M,civil servant,3528.22,25
95,M,craftsman,2699.77,25
95,M,homemaker,69.35,25
95,M,fisher,1395.78,25
95,M,farmer,1273.69,24
95,M,fisher,1237.47,24
95,F,unemployed,76.80,24
95,F,fisher,1264.62,24
95,F,fisher,1287.52,24
95,F,homemaker,77.15,24
95,F,craftsman,2497.97,23
95,M,civil servant,3279.85,23
95,M,service provider,3118.28,23
95,F,fisher,1178.87,23
95,M,farmer,1205.75,23
95,M,fisher,1189.12,23
95,M,craftsman,2420.22,22
95,M,farmer,1257.00,22
95,M,craftsman,2401.32,22
95,F,farmer,1188.19,22
95,M,farmer,1254.27,22
95,X,craftsman,2471.48,22
95,M,fisher,1137.70,21
95,F,homemaker,93.60,21
95,F,unemployed,94.23,21
95,F,civil servant,2900.13,21
95,F,homemaker,95.01,20
95,F,unemployed,91.78,20
95,F,civil servant,2845.66,20
95,F,unemployed,97.57,19
95,M,fisher,1003.14,19
95,M,farmer,1127.97,19
95,M,homemaker,98.89,19
95,M,fisher,1043.74,18
95,F,craftsman,2085.80,18
95,F,fisher,1017.94,18
95,F,farmer,1026.23,18
95,F,craftsman,2170.71,18
95,M,child,0.00,17
95,M,child,0.00,17
95,M,child,0.00,17
95,F,child,0.00,17
95,X,child,0.00,16
95,M,child,0.00,16
95,F,child,0.00,16
95,F,child,0.00,15
95,M,child,0.00,15
95,M,child,0.00,15
95,F,child,0.00,14
95,F,child,0.00,14
95,F,child,0.00,14
95,X,child,0.00,13
95,F,child,0.00,13
95,F,child,0.00,13
95,F,child,0.00,13
95,F,child,0.00,12
95,F,child,0.00,12
95,F,child,0.00,12
95,F,child,0.00,12
95,M,child,0.00,12
95,M,child,0.00,12
95,F,child,0.00,11
95,F,child,0.00,11
95,M,child,0.00,11
95,F,child,0.00,11
95,M,child,0.00,11
95,M,child,0.00,11
95,M,child,0.00,11
95,F,child,0.00,10
95,M,child,0.00,10
95,F,child,0.00,10
95,M,child,0.00,10
95,F,child,0.00,10
95,M,child,0.00,10
95,M,child,0.00,9
95,F,child,0.00,9
95,F,child,0.00,9
95,M,child,0.00,9
95,F,child,0.00,9
95,F,child,0.00,9
95,M,child,0.00,9
95,F,child,0.00,8
95,M,child,0.00,8
95,M,child,0.00,8
95,F,child,0.00,8
95,M,child,0.00,8
95,M,child,0.00,8
95,F,child,0.00,8
95,F,child,0.00,7
95,M,child,0.00,7
95,F,child,0.00,7
95,F,child,0.00,7
95,F,child,0.00,7
95,F,child,0.00,7
95,F,child,0.00,7
95,F,child,0.00,6
95,F,child,0.00,6
95,M,child,0.00,6
95,M,child,0.00,6
95,F,child,0.00,6
95,F,child,0.00,6
95,X,child,0.00,6
95,M,child,0.00,6
95,F,child,0.00,5
95,M,child,0.00,5
95,F,child,0.00,5
95,M,child,0.00,5
95,M,child,0.00,5
95,F,child,0.00,5
95,M,child,0.00,5
95,M,child,0.00,4
95,F,child,0.00,4
95,M,child,0.00,4
95,F,child,0.00,4
95,M,child,0.00,4
95,F,child,0.00,4
95,M,child,0.00,4
95,M,child,0.00,4
95,F,child,0.00,3
95,M,child,0.00,3
95,M,child,0.00,3
95,M,child,0.00,3
95,F,child,0.00,3
95,F,child,0.00,3
95,F,child,0.00,3
95,M,child,0.00,2
95,M,child,0.00,2
95,F,child,0.00,2
95,F,child,0.00,2
95,M,child,0.00,2
95,M,child,0.00,2
95,M,child,0.00,2
95,M,child,0.00,1
95,F,child,0.00,1
95,M,child,0.00,1
95,M,child,0.00,1
95,F,child,0.00,1
95,F,child,0.00,1
95,F,child,0.00,1
95,F,child,0.00,1
95,M,child,0.00,1
95,M,child,0.00,0
95,M,child,0.00,0
95,F,child,0.00,0
95,F,child,0.00,0
95,F,child,0.00,0
95,F,child,0.00,0
95,F,child,0.00,0
95,M,child,0.00,0
95,F,child,0.00,0
96,F,retired,4366.22,76
96,M,retired,2073.78,74
96,M,retired,-1431.25,74
96,M,retired,5128.02,73
96,F,retired,2095.18,73
96,X,retired,4934.93,72
96,F,retired,-1228.68,72
96,F,retired,140.29,72
96,X,retired,1990.49,71
96,F,retired,-1202.68,71
96,F,retired,5020.45,71
96,F,retired,-1047.26,70
96,F,retired,4910.67,70
96,M,retired,1546.61,70
96,M,retired,-1059.96,70
96,M,retired,1614.89,70
96,F,retired,3790.11,70
96,F,retired,-1048.04,70
96,F,retired,1521.37,69
96,M,retired,1650.42,69
96,X,retired,-1054.06,69
96,M,retired,1988.55,69
96,F,retired,3799.22,69
96,F,retired,4601.29,69
96,M,retired,3489.81,68
96,M,retired,3466.16,68
96,M,retired,-982.21,68
96,F,retired,-986.98,68
96,F,retired,1947.90,68
96,F,retired,1570.22,68
96,M,retired,4622.40,68
96,F,retired,1858.80,67
96,M,retired,4199.14,67
96,F,retired,-874.61,67
96,F,retired,4440.98,67
96,F,retired,1447.41,67
96,M,retired,1493.77,67
96,F,retired,4470.13,67
96,M,retired,1480.69,67
96,M,retired,1127.70,66
96,M,retired,1509.79,66
96,M,retired,1282.06,66
96,M,retired,1610.31,66
96,M,retired,1833.59,66
96,M,retired,1418.08,66
96,F,retired,1294.76,66
96,M,retired,1745.79,66
96,F,retired,4231.48,65
96,F,retired,1739.95,65
96,F,retired,-784.42,65
96,F,retired,-382.93,65
96,F,retired,1753.38,65
96,M,retired,3271.24,65
96,X,retired,4430.60,65
96,M,homemaker,-744.08,64
96,F,fisher,5211.27,64
96,M,homemaker,-707.53,64
96,F,farmer,4101.91,64
96,F,homemaker,-767.04,64
96,F,craftsman,7644.66,64
96,F,civil servant,11385.72,63
96,M,craftsman,8466.83,63
96,M,craftsman,9126.55,63
96,M,service provider,10947.46,63
96,F,homemaker,-662.28,63
96,F,homemaker,-728.47,63
96,F,service provider,11128.34,63
96,F,service provider,10296.99,62
96,M,homemaker,-621.77,62
96,M,civil servant,10843.07,62
96,M,fisher,4759.29,62
96,M,craftsman,8296.24,62
96,M,craftsman,5236.73,62
96,F,fisher,4824.45,62
96,F,fisher,2883.45,61
96,M,fisher,4852.15,61
96,M,service provider,10642.76,61
96,M,service provider,10287.13,61
96,F,unemployed,-612.08,61
96,M,craftsman,7791.63,60
96,X,service provider,10301.04,60
96,M,fisher,4671.00,60
96,F,craftsman,8127.22,60
96,F,fisher,4765.39,60
96,F,fisher,4626.72,60
96,M,fisher,4178.98,60
96,M,fisher,4098.91,60
96,M,homemaker,-551.77,60
96,F,service provider,9237.57,60
96,F,homemaker,-569.42,60
96,F,craftsman,8001.13,59
96,M,farmer,3646.47,59
96,F,service provider,9511.73,59
96,M,craftsman,7693.75,59
96,F,farmer,2885.20,59
96,F,craftsman,7522.59,59
96,M,homemaker,-520.42,59
96,F,fisher,4652.95,59
96,F,fisher,4505.61,59
96,F,farmer,3710.32,59
96,F,fisher,4642.09,59
96,M,craftsman,8249.62,59
96,F,craftsman,7470.96,58
96,M,service provider,8828.75,58
96,M,craftsman,8019.23,58
96,F,farmer,3379.93,58
96,M,fisher,4484.16,58
96,F,homemaker,-485.21,58
96,M,civil servant,9714.99,58
96,F,farmer,3308.50,58
96,M,unemployed,-486.85,58
96,F,unemployed,-518.50,58
96,F,fisher,4266.24,58
96,M,farmer,3347.00,57
96,M,fisher,4107.43,57
96,F,craftsman,7764.38,57
96,M,farmer,3389.51,57
96,M,craftsman,7210.56,57
96,X,farmer,3515.29,57
96,F,craftsman,7433.71,57
96,F,farmer,3479.63,57
96,M,farmer,3344.80,57
96,F,craftsman,7281.49,57
96,F,craftsman,7403.47,56
96,M,fisher,4227.13,56
96,F,fisher,4231.45,56
96,M,farmer,3396.69,56
96,F,civil servant,9491.62,56
96,F,service provider,9424.88,56
96,F,craftsman,7116.65,56
96,M,farmer,3220.76,56
96,F,farmer,3199.17,55
96,F,farmer,3133.93,55
96,M,craftsman,7211.30,55
96,F,civil servant,8629.94,55
96,F,civil servant,9171.01,55
96,F,service provider,7748.72,55
96,F,homemaker,-404.87,55
96,M,homemaker,-408.17,55
96,M,fisher,4051.23,54
96,F,farmer,3019.23,54
96,M,farmer,3063.78,54
96,M,service provider,8847.57,54
96,M,homemaker,-380.81,54
96,M,service provider,8645.31,54
96,F,farmer,3264.78,54
96,M,fisher,3845.42,53
96,X,homemaker,-343.81,53
96,F,homemaker,-365.30,53
96,F,farmer,2993.23,53
96,M,farmer,3110.24,53
96,X,civil servant,7935.42,53
96,M,fisher,3883.93,53
96,F,craftsman,6491.12,53
96,M,civil servant,7800.28,52
96,F,craftsman,6149.05,52
96,F,service provider,7947.68,52
96,F,fisher,3760.33,52
96,M,homemaker,-329.03,52
96,F,fisher,3575.49,52
96,F,fisher,3838.63,52
96,M,fisher,3710.28,52
96,F,craftsman,6301.26,51
96,F,craftsman,6470.33,51
96,M,fisher,3578.47,51
96,F,farmer,2906.13,51
96,M,craftsman,4866.58,51
96,F,civil servant,7011.39,51
96,F,service provider,7753.61,51
96,M,farmer,2946.25,51
96,M,farmer,2897.70,51
96,F,civil servant,7800.85,51
96,M,fisher,3394.49,50
96,F,fisher,3620.78,50
96,M,service provider,7734.20,50
96,F,fisher,3646.22,50
96,M,fisher,3437.97,50
96,F,homemaker,-286.49,50
96,M,craftsman,5851.74,50
96,F,service provider,7992.58,50
96,M,homemaker,-291.80,50
96,M,craftsman,5641.50,49
96,F,fisher,3519.89,49
96,M,farmer,2771.48,49
96,M,farmer,2633.74,49
96,M,fisher,3386.94,49
96,M,homemaker,-260.14,49
96,M,fisher,3328.21,49
96,M,civil servant,7336.23,49
96,M,craftsman,6029.13,49
96,F,civil servant,7488.08,48
96,F,farmer,2461.32,48
96,F,craftsman,5876.10,48
96,M,unemployed,-241.02,48
96,M,craftsman,5953.78,48
96,M,civil servant,7341.31,48
96,F,homemaker,-235.86,48
96,F,fisher,2477.76,48
96,F,homemaker,-217.70,47
96,M,civil servant,6898.49,47
96,F,unemployed,-221.12,47
96,M,farmer,2678.73,47
96,F,civil servant,7223.37,47
96,F,homemaker,-212.53,47
96,F,civil servant,7363.65,47
96,M,service provider,6973.70,46
96,M,farmer,2420.79,46
96,F,craftsman,5415.37,46
96,M,civil servant,6567.18,46
96,M,craftsman,5291.81,46
96,M,service provider,6612.87,46
96,M,homemaker,-182.87,45
96,F,farmer,2433.12,45
96,M,civil servant,6886.87,45
96,F,farmer,2534.00,45
96,M,farmer,2488.86,45
96,M,service provider,6361.51,45
96,M,service provider,6153.49,44
96,M,fisher,2970.88,44
96,F,farmer,2335.99,44
96,X,unemployed,-158.00,44
96,F,craftsman,5129.30,44
96,F,farmer,2392.48,44
96,M,craftsman,4903.79,44
96,F,unemployed,-151.40,43
96,F,fisher,2836.64,43
96,M,homemaker,-150.98,43
96,M,fisher,3029.90,43
96,M,homemaker,-140.69,43
96,F,craftsman,5175.53,43
96,X,homemaker,-147.12,43
96,M,service provider,6173.17,42
96,F,craftsman,4638.72,42
96,M,craftsman,4623.53,42
96,X,homemaker,-125.46,42
96,M,craftsman,4988.78,42
96,F,farmer,2264.88,42
96,M,fisher,2911.11,42
96,F,unemployed,-133.52,42
96,M,farmer,2212.59,42
96,F,farmer,2121.07,41
96,M,civil servant,6117.78,41
96,F,service provider,5705.72,41
96,F,service provider,5829.19,41
96,M,craftsman,4595.15,41
96,F,homemaker,-112.10,41
96,X,unemployed,-107.08,41
96,F,farmer,2051.73,40
96,X,fisher,2569.77,40
96,M,service provider,5506.07,40
96,M,craftsman,4621.15,40
96,F,homemaker,-95.00,40
96,F,farmer,2226.80,40
96,F,farmer,2117.75,40
96,F,farmer,2081.07,39
96,F,homemaker,-79.67,39
96,F,fisher,2601.09,39
96,F,craftsman,4329.26,39
96,M,fisher,2648.64,39
96,F,service provider,5514.09,39
96,M,farmer,2040.65,39
96,M,farmer,2031.53,39
96,M,unemployed,-60.30,38
96,M,homemaker,-60.69,38
96,F,fisher,2441.46,38
96,F,fisher,2586.27,38
96,F,service provider,5329.49,38
96,M,unemployed,-63.76,38
96,M,service provider,5605.61,38
96,F,homemaker,-44.02,37
96,M,fisher,2434.05,37
96,F,craftsman,4220.16,37
96,X,unemployed,-44.48,37
96,M,unemployed,-48.05,37
96,M,civil servant,5001.39,37
96,F,civil servant,5164.48,36
96,F,homemaker,-32.22,36
96,M,farmer,1970.59,36
96,M,unemployed,-32.58,36
96,M,service provider,4965.41,36
96,M,unemployed,-34.12,36
96,M,unemployed,-32.07,36
96,M,homemaker,-19.81,35
96,M,civil servant,5049.38,35
96,F,fisher,2264.71,35
96,M,fisher,2233.05,35
96,M,farmer,1922.87,35
96,X,service provider,4697.31,35
96,M,fisher,2230.49,34
96,M,craftsman,3858.12,34
96,F,civil servant,4760.45,34
96,F,farmer,1765.53,34
96,F,unemployed,-8.16,34
96,F,fisher,2235.20,34
96,F,unemployed,2.05,33
96,M,homemaker,2.09,33
96,F,farmer,1666.95,33
96,M,fisher,2240.24,33
96,M,homemaker,2.12,33
96,F,service provider,4374.30,33
96,M,craftsman,3492.40,32
96,M,craftsman,3748.84,32
96,F,homemaker,11.18,32
96,X,unemployed,11.39,32
96,M,fisher,2099.49,32
96,F,fisher,2045.09,32
96,M,service provider,4369.66,32
96,M,fisher,2057.48,32
96,F,farmer,1656.87,31
96,F,homemaker,21.05,31
96,X,homemaker,22.63,31
96,F,fisher,2038.31,31
96,M,farmer,1593.63,31
96,F,unemployed,23.03,31
96,M,fisher,2132.72,31
96,M,service provider,4255.20,30
96,M,farmer,1551.61,30
96,F,unemployed,32.04,30
96,M,fisher,2088.58,30
96,F,farmer,1525.93,30
96,M,unemployed,32.11,30
96,M,civil servant,4167.22,30
96,M,unemployed,32.05,30
96,F,service provider,4198.85,29
96,F,civil servant,3727.87,29
96,M,fisher,2005.32,29
96,F,homemaker,39.48,29
96,M,craftsman,3220.00,29
96,F,service provider,3928.96,29
96,M,farmer,1518.70,29
96,M,homemaker,50.69,28
96,M,fisher,1945.49,28
96,M,craftsman,3110.56,28
96,F,craftsman,3119.17,28
96,M,fisher,1949.94,28
96,X,unemployed,48.03,28
96,F,service provider,4029.85,28
96,M,homemaker,59.57,27
96,M,fisher,1869.34,27
96,M,homemaker,58.59,27
96,M,civil servant,3852.18,27
96,F,civil servant,3881.18,27
96,F,farmer,1445.35,27
96,F,farmer,1387.25,27
96,M,homemaker,63.35,26
96,M,service provider,3703.67,26
96,M,civil servant,3747.78,26
96,M,craftsman,2825.35,26
96,M,homemaker,66.96,26
96,M,fisher,1816.01,26
96,M,farmer,1375.63,25
96,M,fisher,1637.15,25
96,F,unemployed,70.25,25
96,F,fisher,1728.94,25
96,F,fisher,1682.60,25
96,F,homemaker,71.57,25
96,F,craftsman,2665.13,24
96,M,civil servant,3474.46,24
96,M,service provider,3328.93,24
96,F,fisher,1557.79,24
96,M,farmer,1341.36,24
96,M,fisher,1688.84,24
96,M,craftsman,2470.76,23
96,M,farmer,1280.10,23
96,M,craftsman,2563.77,23
96,F,farmer,1243.46,23
96,M,farmer,1307.50,23
96,X,craftsman,2613.49,23
96,M,fisher,1537.73,22
96,F,homemaker,83.47,22
96,F,unemployed,91.37,22
96,F,civil servant,3155.50,22
96,F,homemaker,90.92,21
96,F,unemployed,95.77,21
96,F,civil servant,2942.77,21
96,F,unemployed,96.10,20
96,M,fisher,1377.78,20
96,M,farmer,1156.37,20
96,M,homemaker,97.33,20
96,M,fisher,1290.56,19
96,F,craftsman,2254.34,19
96,F,fisher,1306.33,19
96,F,farmer,1045.76,19
96,F,craftsman,2110.69,19
96,M,homemaker,95.64,18
96,M,civil servant,2473.64,18
96,M,homemaker,97.60,18
96,F,service provider,2605.30,18
96,X,child,0.00,17
96,M,child,0.00,17
96,F,child,0.00,17
96,F,child,0.00,16
96,M,child,0.00,16
96,M,child,0.00,16
96,F,child,0.00,15
96,F,child,0.00,15
96,F,child,0.00,15
96,X,child,0.00,14
96,F,child,0.00,14
96,F,child,0.00,14
96,F,child,0.00,14
96,F,child,0.00,13
96,F,child,0.00,13
96,F,child,0.00,13
96,F,child,0.00,13
96,M,child,0.00,13
96,M,child,0.00,13
96,F,child,0.00,12
96,F,child,0.00,12
96,M,child,0.00,12
96,F,child,0.00,12
96,M,child,0.00,12
96,M,child,0.00,12
96,M,child,0.00,12
96,F,child,0.00,11
96,M,child,0.00,11
96,F,child,0.00,11
96,M,child,0.00,11
96,F,child,0.00,11
96,M,child,0.00,11
96,M,child,0.00,10
96,F,child,0.00,10
96,F,child,0.00,10
96,M,child,0.00,10
96,F,child,0.00,10
96,F,child,0.00,10
96,M,child,0.00,10
96,F,child,0.00,9
96,M,child,0.00,9
96,M,child,0.00,9
96,F,child,0.00,9
96,M,child,0.00,9
96,M,child,0.00,9
96,F,child,0.00,9
96,F,child,0.00,8
96,M,child,0.00,8
96,F,child,0.00,8
96,F,child,0.00,8
96,F,child,0.00,8
96,F,child,0.00,8
96,F,child,0.00,8
96,F,child,0.00,7
96,F,child,0.00,7
96,M,child,0.00,7
96,M,child,0.00,7
96,F,child,0.00,7
96,F,child,0.00,7
96,X,child,0.00,7
96,M,child,0.00,7
96,F,child,0.00,6
96,M,child,0.00,6
96,F,child,0.00,6
96,M,child,0.00,6
96,M,child,0.00,6
96,F,child,0.00,6
96,M,child,0.00,6
96,M,child,0.00,5
96,F,child,0.00,5
96,M,child,0.00,5
96,F,child,0.00,5
96,M,child,0.00,5
96,F,child,0.00,5
96,M,child,0.00,5
96,M,child,0.00,5
96,F,child,0.00,4
96,M,child,0.00,4
96,M,child,0.00,4
96,M,child,0.00,4
96,F,child,0.00,4
96,F,child,0.00,4
96,F,child,0.00,4
96,M,child,0.00,3
96,M,child,0.00,3
96,F,child,0.00,3
96,F,child,0.00,3
96,M,child,0.00,3
96,M,child,0.00,3
96,M,child,0.00,3
96,M,child,0.00,2
96,F,child,0.00,2
96,M,child,0.00,2
96,M,child,0.00,2
96,F,child,0.00,2
96,F,child,0.00,2
96,F,child,0.00,2
96,F,child,0.00,2
96,M,child,0.00,2
96,M,child,0.00,1
96,M,child,0.00,1
96,F,child,0.00,1
96,F,child,0.00,1
96,F,child,0.00,1
96,F,child,0.00,1
96,F,child,0.00,1
96,M,child,0.00,1
96,F,child,0.00,1
96,F,child,0.00,0
96,M,child,0.00,0
96,F,child,0.00,0
96,F,child,0.00,0
96,M,child,0.00,0
96,M,child,0.00,0
96,M,child,0.00,0
97,M,retired,2235.25,75
97,F,retired,2164.97,74
97,X,retired,5453.74,73
97,F,retired,-1356.44,73
97,F,retired,-1224.24,72
97,F,retired,5000.86,72
97,F,retired,4879.76,71
97,M,retired,1669.27,71
97,M,retired,-1110.50,71
97,F,retired,-1125.89,71
97,F,retired,1646.10,70
97,M,retired,1597.49,70
97,X,retired,-1116.42,70
97,F,retired,3614.29,70
97,F,retired,4975.09,70
97,M,retired,3564.54,69
97,M,retired,3516.36,69
97,M,retired,-1068.14,69
97,F,retired,-1046.31,69
97,F,retired,1845.72,69
97,F,retired,1531.65,69
97,M,retired,4664.47,69
97,F,retired,1749.30,68
97,M,retired,4704.26,68
97,F,retired,-986.73,68
97,F,retired,4663.47,68
97,F,retired,1475.50,68
97,M,retired,1455.80,68
97,F,retired,4462.97,68
97,M,retired,1441.98,68
97,M,retired,1159.56,67
97,M,retired,1553.54,67
97,M,retired,1329.33,67
97,M,retired,1590.53,67
97,M,retired,1726.97,67
97,M,retired,1542.14,67
97,F,retired,1386.13,67
97,M,retired,1779.76,67
97,F,retired,4467.64,66
97,F,retired,1709.41,66
97,F,retired,-852.59,66
97,F,retired,-456.35,66
97,F,retired,1744.05,66
97,M,retired,3417.43,66
97,X,retired,4490.59,66
97,M,retired,-834.61,65
97,F,retired,1802.97,65
97,M,retired,-797.65,65
97,F,retired,1337.78,65
97,F,retired,-835.50,65
97,F,retired,1738.20,65
97,F,civil servant,10864.86,64
97,M,craftsman,9280.19,64
97,M,craftsman,8652.00,64
97,M,service provider,11711.27,64
97,F,homemaker,-733.78,64
97,F,homemaker,-729.29,64
97,F,service provider,11681.55,64
97,F,service provider,10899.66,63
97,M,homemaker,-670.22,63
97,M,civil servant,11292.08,63
97,M,fisher,4150.50,63
97,M,craftsman,8940.63,63
97,M,craftsman,5706.33,63
97,F,fisher,4330.90,63
97,F,fisher,2275.64,62
97,M,fisher,3943.09,62
97,M,service provider,10746.57,62
97,M,service provider,10502.17,62
97,F,unemployed,-654.45,62
97,M,craftsman,8294.09,61
97,X,service provider,10162.38,61
97,M,fisher,3779.79,61
97,F,craftsman,8178.51,61
97,F,fisher,3840.40,61
97,F,fisher,4064.06,61
97,M,fisher,3665.89,61
97,M,fisher,3693.30,61
97,M,homemaker,-632.97,61
97,F,service provider,9358.79,61
97,F,homemaker,-640.59,61
97,F,craftsman,7706.93,60
97,M,farmer,3783.18,60
97,F,service provider,10465.16,60
97,M,craftsman,8325.51,60
97,F,farmer,3110.32,60
97,F,craftsman,8270.50,60
97,M,homemaker,-599.30,60
97,F,fisher,3878.82,60
97,F,fisher,3822.57,60
97,F,farmer,3949.63,60
97,F,fisher,3770.10,60
97,M,craftsman,8302.97,60
97,F,craftsman,8207.60,59
97,M,service provider,9547.68,59
97,M,craftsman,8171.50,59
97,F,farmer,3836.28,59
97,M,fisher,3785.69,59
