year,sex,profession,income,age,happiness
84,F,craftsman,3862.41,36,100.46
84,M,unemployed,-10.13,36,80.00
84,M,craftsman,4152.32,36,100.49
84,M,civil servant,5163.95,36,101.58
84,F,homemaker,-10.67,36,100.00
84,F,homemaker,-10.67,36,90.00
84,F,homemaker,-0.06,35,90.00
84,M,civil servant,5127.36,35,91.58
84,F,unemployed,0.17,35,80.00
84,M,farmer,1729.23,35,89.23
84,F,civil servant,4805.12,35,91.49
84,F,homemaker,0.16,35,100.00
84,F,civil servant,4854.69,35,101.50
84,M,service provider,4687.80,34,101.48
84,M,farmer,1805.72,34,89.25
84,F,craftsman,3665.74,34,100.32
84,M,civil servant,4635.99,34,91.47
84,M,craftsman,3744.72,34,100.33
84,M,service provider,4778.28,34,101.49
84,M,homemaker,18.61,33,90.00
84,F,farmer,1629.96,33,99.04
84,M,civil servant,4392.27,33,101.38
84,F,farmer,1650.13,33,89.05
84,M,farmer,1742.86,33,89.11
84,M,service provider,4756.39,33,91.42
84,M,service provider,4569.44,32,101.38
84,M,fisher,2289.00,32,99.71
84,F,farmer,1720.77,32,88.98
84,X,unemployed,26.52,32,80.00
84,F,craftsman,3492.42,32,90.18
84,F,farmer,1690.67,32,88.97
84,M,craftsman,3468.65,32,100.21
84,F,unemployed,35.67,31,80.00
84,F,fisher,2116.98,31,99.56
84,M,homemaker,34.01,31,100.00
84,M,fisher,2202.69,31,99.66
84,M,homemaker,33.78,31,100.00
84,F,craftsman,3270.92,31,100.10
84,X,homemaker,33.85,31,90.00
84,M,service provider,4293.75,30,91.24
84,F,craftsman,3337.92,30,90.06
84,M,craftsman,3429.08,30,100.14
84,X,homemaker,41.87,30,100.00
84,M,craftsman,3388.18,30,100.07
84,F,farmer,1611.56,30,88.77
84,M,fisher,2094.61,30,89.52
84,F,unemployed,42.19,30,70.00
84,M,farmer,1471.52,30,88.68
84,F,farmer,1526.69,29,88.71
84,M,civil servant,4141.68,29,101.19
84,F,service provider,4089.23,29,101.15
84,F,service provider,4072.80,29,91.17
84,M,craftsman,3215.24,29,100.00
84,F,homemaker,51.46,29,100.00
84,X,unemployed,50.07,29,80.00
84,F,farmer,1379.87,28,88.46
84,X,fisher,1866.95,28,99.29
84,M,service provider,3915.70,28,91.11
84,M,craftsman,3005.69,28,89.88
84,F,homemaker,59.72,28,100.00
84,F,farmer,1509.38,28,88.58
84,F,farmer,1450.36,28,98.54
84,F,farmer,1364.79,27,98.36
84,F,homemaker,61.34,27,100.00
84,F,fisher,1937.63,27,99.28
84,F,craftsman,2958.91,27,99.81
84,M,fisher,1955.74,27,89.29
84,F,service provider,3870.93,27,101.05
84,M,farmer,1449.65,27,88.45
84,M,farmer,1412.80,27,98.35
84,M,unemployed,73.50,26,80.04
84,M,homemaker,68.44,26,90.00
84,F,fisher,1860.11,26,89.18
84,F,fisher,1835.08,26,89.16
84,F,service provider,3730.43,26,100.96
84,M,unemployed,71.55,26,70.04
84,M,service provider,3663.16,26,100.97
84,F,homemaker,75.31,25,100.00
84,M,fisher,1831.31,25,99.12
84,F,craftsman,2664.00,25,99.62
84,X,unemployed,74.22,25,80.08
84,M,unemployed,79.06,25,70.08
84,M,civil servant,3381.59,25,90.82
84,F,civil servant,3449.71,24,100.78
84,F,homemaker,80.30,24,90.00
84,M,farmer,1299.80,24,87.91
84,M,unemployed,82.51,24,70.16
84,M,service provider,3367.78,24,100.79
84,M,unemployed,85.04,24,80.16
84,M,unemployed,81.58,24,70.16
84,M,homemaker,85.04,23,100.00
84,M,civil servant,3172.11,23,100.68
84,F,fisher,1689.31,23,98.92
84,M,fisher,1673.64,23,98.89
84,M,farmer,1210.71,23,97.64
84,X,service provider,3352.62,23,100.76
84,M,fisher,1502.17,22,98.66
84,M,craftsman,2518.81,22,89.42
84,F,civil servant,3222.15,22,90.65
84,F,farmer,1153.21,22,97.71
84,F,unemployed,93.02,22,80.62
84,F,fisher,1646.62,22,98.79
84,F,unemployed,92.36,21,71.25
84,M,homemaker,89.01,21,90.00
84,F,farmer,1146.77,21,87.64
84,M,fisher,1453.24,21,98.63
84,M,homemaker,95.56,21,100.00
84,F,service provider,2899.69,21,100.51
84,M,craftsman,2233.67,20,100.00
84,M,craftsman,2291.94,20,100.07
84,F,homemaker,95.02,20,100.00
84,X,unemployed,94.07,20,82.50
84,M,fisher,1450.87,20,88.69
84,F,fisher,1432.24,20,88.62
84,M,service provider,2864.12,20,100.41
84,M,fisher,1480.85,20,98.72
84,F,farmer,1007.66,19,87.60
84,F,homemaker,94.27,19,100.00
84,X,homemaker,102.31,19,100.00
84,F,fisher,1361.48,19,98.73
84,M,farmer,1049.11,19,87.65
84,F,unemployed,97.68,19,85.00
84,M,fisher,1389.03,19,98.80
84,M,service provider,2592.63,18,90.15
84,M,farmer,991.01,18,88.62
84,F,unemployed,103.09,18,90.00
84,M,fisher,1348.99,18,99.31
84,F,farmer,1012.76,18,88.69
84,M,unemployed,100.38,18,90.00
84,M,civil servant,2648.81,18,100.18
84,M,unemployed,97.03,18,90.00
84,F,child,0.00,17,100.00
84,F,child,0.00,17,100.00
84,M,child,0.00,17,100.00
84,F,child,0.00,17,100.00
84,M,child,0.00,17,100.00
84,F,child,0.00,17,100.00
84,M,child,0.00,17,100.00
84,M,child,0.00,16,100.00
84,M,child,0.00,16,100.00
84,M,child,0.00,16,100.00
84,F,child,0.00,16,100.00
84,M,child,0.00,16,100.00
84,X,child,0.00,16,100.00
84,F,child,0.00,16,100.00
84,M,child,0.00,15,100.00
84,M,child,0.00,15,100.00
84,M,child,0.00,15,100.00
84,M,child,0.00,15,100.00
84,F,child,0.00,15,100.00
84,F,child,0.00,15,100.00
84,F,child,0.00,15,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,14,100.00
84,M,child,0.00,13,100.00
84,M,child,0.00,13,100.00
84,F,child,0.00,13,100.00
84,F,child,0.00,13,100.00
84,F,child,0.00,13,100.00
84,F,child,0.00,13,100.00
84,F,child,0.00,12,100.00
84,M,child,0.00,12,100.00
84,M,child,0.00,12,100.00
84,F,child,0.00,12,100.00
84,M,child,0.00,12,100.00
84,M,child,0.00,12,100.00
84,M,child,0.00,11,100.00
84,M,child,0.00,11,100.00
84,M,child,0.00,11,100.00
84,F,child,0.00,11,100.00
84,M,child,0.00,11,100.00
84,X,child,0.00,11,100.00
84,M,child,0.00,10,100.00
84,F,child,0.00,10,100.00
84,F,child,0.00,10,100.00
84,F,child,0.00,10,100.00
84,F,child,0.00,9,100.00
84,F,child,0.00,9,100.00
84,F,child,0.00,9,100.00
84,F,child,0.00,8,100.00
84,M,child,0.00,8,100.00
84,M,child,0.00,8,100.00
84,M,child,0.00,8,100.00
84,M,child,0.00,7,100.00
84,F,child,0.00,7,100.00
84,F,child,0.00,7,100.00
84,F,child,0.00,7,100.00
84,F,child,0.00,7,100.00
84,M,child,0.00,6,100.00
84,M,child,0.00,6,100.00
84,M,child,0.00,6,100.00
84,F,child,0.00,6,100.00
84,X,child,0.00,5,100.00
84,M,child,0.00,5,100.00
84,F,child,0.00,5,100.00
84,F,child,0.00,4,100.00
84,M,child,0.00,4,100.00
84,M,child,0.00,4,100.00
84,F,child,0.00,3,100.00
84,F,child,0.00,3,100.00
84,F,child,0.00,3,100.00
84,X,child,0.00,2,100.00
84,F,child,0.00,2,100.00
84,F,child,0.00,2,100.00
84,F,child,0.00,2,100.00
84,F,child,0.00,1,100.00
84,F,child,0.00,1,100.00
84,F,child,0.00,1,100.00
84,F,child,0.00,1,100.00
84,M,child,0.00,1,100.00
84,M,child,0.00,1,100.00
84,F,child,0.00,0,100.00
84,F,child,0.00,0,100.00
84,M,child,0.00,0,100.00
84,F,child,0.00,0,100.00
84,M,child,0.00,0,100.00
84,M,child,0.00,0,100.00
84,M,child,0.00,0,100.00
85,M,retired,-1687.06,76,85.00
85,F,retired,2254.81,75,110.01
85,M,retired,4361.75,75,96.34
85,M,retired,1642.02,73,94.33
85,F,retired,-1342.94,73,85.00
85,F,retired,2168.58,73,109.88
85,M,retired,611.34,73,100.00
85,F,retired,3963.16,72,111.19
85,F,retired,4984.72,72,111.59
85,F,retired,1983.83,71,94.64
85,M,retired,-1156.23,71,100.00
85,X,retired,3900.69,71,111.18
85,M,retired,818.23,70,105.97
85,M,retired,4991.75,70,96.68
85,F,retired,4524.93,70,96.57
85,F,retired,4579.94,70,111.57
85,F,retired,1611.52,69,93.90
85,F,retired,4650.98,69,111.81
85,F,retired,-1017.83,69,85.00
85,F,retired,1624.26,69,93.91
85,M,retired,1974.19,69,109.43
85,M,retired,1933.11,69,109.43
85,M,retired,-894.82,68,98.75
85,M,retired,1566.72,68,93.61
85,F,retired,1964.02,68,109.16
85,F,retired,1602.58,68,93.59
85,F,retired,3171.74,68,110.42
85,F,retired,4588.44,67,96.56
85,F,retired,-870.43,67,97.50
85,F,retired,3512.48,67,95.13
85,F,retired,3541.88,67,110.75
85,M,retired,3597.77,67,110.18
85,F,retired,4237.29,67,111.52
85,F,retired,4371.07,67,111.52
85,M,retired,1480.09,66,91.97
85,M,retired,3323.32,66,109.04
85,M,retired,1736.08,66,107.43
85,M,retired,1442.76,66,106.88
85,F,retired,1431.12,66,106.92
85,M,retired,-836.27,66,95.00
85,F,retired,4436.78,66,110.48
85,F,retired,-818.61,66,80.00
85,M,retired,-751.13,65,85.00
85,F,retired,1408.57,65,89.94
85,F,retired,1226.71,65,104.67
85,F,retired,3202.32,65,91.93
85,M,retired,1398.22,65,89.94
85,F,retired,-766.76,65,85.00
85,F,retired,3219.29,65,106.96
85,F,retired,4170.62,65,108.33
85,F,retired,1356.69,65,89.89
85,F,craftsman,8854.65,64,87.84
85,F,fisher,4416.25,64,101.45
85,F,fisher,4350.81,64,101.44
85,M,homemaker,-728.21,64,100.00
85,F,homemaker,-678.65,64,85.00
85,M,fisher,4363.17,64,101.46
85,M,fisher,4469.17,64,101.47
85,M,fisher,4372.16,64,86.42
85,M,fisher,4164.11,63,86.36
85,M,craftsman,8437.72,63,102.77
85,M,fisher,4315.80,63,101.41
85,M,craftsman,8481.47,63,87.77
85,M,homemaker,-675.15,63,85.00
85,M,homemaker,-658.28,63,100.00
85,M,fisher,4481.28,63,86.43
85,M,civil servant,11274.85,63,89.14
85,M,craftsman,9096.84,63,102.82
85,M,civil servant,10887.82,62,89.10
85,M,fisher,4377.72,62,101.39
85,F,fisher,4386.45,62,101.40
85,F,homemaker,-584.10,62,100.00
85,M,craftsman,8099.70,62,102.70
85,F,service provider,10231.90,62,104.04
85,F,farmer,4099.61,62,86.09
85,M,service provider,10364.36,62,104.05
85,X,civil servant,9972.33,61,89.01
85,M,fisher,3981.00,61,101.28
85,F,homemaker,-557.16,61,85.00
85,M,farmer,3770.83,61,85.96
85,F,craftsman,8416.85,61,102.72
85,F,farmer,3915.67,61,86.02
85,F,fisher,2731.78,61,100.61
85,F,farmer,3925.45,61,86.02
85,F,fisher,3786.60,60,86.22
85,X,fisher,4149.12,60,101.33
85,F,homemaker,-527.45,60,85.00
85,F,farmer,4004.21,60,101.02
85,M,fisher,3861.51,60,101.24
85,F,service provider,10428.23,60,89.02
85,M,fisher,3908.78,60,101.23
85,F,homemaker,-500.29,59,100.00
85,F,service provider,9416.11,59,88.92
85,M,farmer,3674.04,59,100.93
85,M,unemployed,-504.36,59,80.00
85,M,farmer,3926.86,59,85.99
85,F,craftsman,7943.62,59,102.47
85,M,service provider,9730.26,59,88.94
85,F,homemaker,-492.64,59,85.00
85,F,farmer,3630.32,59,100.85
85,F,farmer,3540.25,58,85.85
85,M,farmer,3656.87,58,85.90
85,X,homemaker,-443.90,58,100.00
85,M,fisher,3885.13,58,101.17
85,F,craftsman,7737.72,58,102.46
85,M,craftsman,7387.72,58,102.44
85,F,service provider,9599.22,58,88.93
85,M,homemaker,-466.52,58,85.00
85,M,craftsman,7764.90,57,102.15
85,F,farmer,3604.60,57,100.85
85,M,craftsman,7669.96,57,87.27
85,M,unemployed,-425.86,57,65.00
85,F,homemaker,-401.41,57,100.00
85,F,fisher,3786.36,57,101.16
85,F,farmer,3556.10,57,85.83
85,M,civil servant,9653.11,57,103.86
85,F,fisher,3477.44,56,86.02
85,M,civil servant,8772.48,56,88.79
85,F,homemaker,-365.04,56,85.00
85,F,civil servant,8886.69,56,88.77
85,F,farmer,3593.44,56,85.82
85,M,fisher,3294.90,56,100.90
85,F,service provider,9511.39,56,103.84
85,M,farmer,3331.85,56,85.71
85,M,farmer,3331.76,55,85.68
85,M,farmer,3478.52,55,85.79
85,M,craftsman,5804.54,55,86.43
85,M,fisher,3472.94,55,100.98
85,M,fisher,3588.09,55,101.06
85,M,farmer,3535.91,55,85.75
85,F,craftsman,5707.73,55,101.44
85,M,fisher,3311.78,55,100.96
85,F,civil servant,8535.53,54,103.71
85,F,fisher,3215.54,54,100.89
85,F,homemaker,-313.05,54,100.00
85,F,homemaker,-322.96,54,85.00
85,F,fisher,3218.99,54,100.92
85,M,craftsman,6946.28,54,101.79
85,X,service provider,8935.23,54,103.74
85,M,homemaker,-295.17,53,85.00
85,F,fisher,3201.47,53,100.91
85,M,homemaker,-284.81,53,100.00
85,F,farmer,3105.06,53,85.53
85,F,homemaker,-304.38,53,100.00
85,F,craftsman,5424.01,53,86.38
85,F,civil servant,8242.19,52,103.59
85,M,craftsman,6421.80,52,86.69
85,M,craftsman,6602.10,52,101.70
85,M,service provider,8459.50,52,103.67
85,F,homemaker,-261.59,52,100.00
85,F,homemaker,-275.30,52,100.00
85,F,service provider,7825.55,52,103.58
85,F,service provider,8023.66,51,103.48
85,M,homemaker,-232.81,51,85.00
85,M,civil servant,8083.55,51,103.44
85,M,fisher,3107.68,51,100.80
85,M,craftsman,6437.25,51,86.66
85,M,homemaker,-241.95,51,85.00
85,F,fisher,3137.47,51,85.79
85,F,homemaker,-217.76,50,100.00
85,M,fisher,2942.32,50,100.72
85,M,service provider,7333.11,50,88.39
85,M,service provider,7957.69,50,88.12
85,F,unemployed,-229.53,50,80.00
85,M,craftsman,6088.97,49,101.56
85,X,service provider,7545.08,49,103.04
85,M,fisher,2979.55,49,85.71
85,F,craftsman,5947.82,49,86.57
85,F,fisher,2947.45,49,85.69
85,F,fisher,3037.66,49,100.71
85,M,fisher,2689.66,49,100.52
85,M,fisher,2726.56,49,100.50
85,M,homemaker,-207.33,49,100.00
85,F,service provider,6743.81,49,87.11
85,F,homemaker,-204.05,49,100.00
85,F,craftsman,5621.05,48,101.45
85,M,farmer,2738.11,48,85.31
85,F,service provider,7343.30,48,102.85
85,M,craftsman,6041.51,48,101.52
85,F,farmer,2403.30,48,84.95
85,F,craftsman,5957.50,48,101.49
85,M,homemaker,-176.34,48,100.00
85,F,fisher,2939.16,48,100.63
85,F,fisher,2926.34,48,100.68
85,F,farmer,2873.31,48,100.40
85,F,fisher,2834.83,48,100.61
85,M,craftsman,6052.01,48,101.52
85,F,craftsman,5376.76,47,101.40
85,M,service provider,6800.39,47,87.08
85,M,craftsman,5769.45,47,101.47
85,F,farmer,2894.41,47,100.35
85,M,fisher,2697.36,47,100.51
85,F,homemaker,-158.90,47,85.00
85,M,civil servant,7259.65,47,102.83
85,F,farmer,2840.31,47,100.28
85,M,unemployed,-151.45,47,65.00
85,F,unemployed,-158.92,47,80.00
85,F,fisher,2829.82,47,100.56
85,M,farmer,2668.61,46,85.20
85,M,fisher,2627.66,46,100.51
85,F,craftsman,5236.16,46,101.35
85,M,farmer,2779.07,46,85.24
85,M,craftsman,5350.97,46,86.35
85,X,farmer,2641.59,46,100.21
85,F,craftsman,5646.68,46,101.40
85,F,farmer,2786.19,46,85.28
85,M,farmer,2578.09,46,85.18
85,F,craftsman,5322.92,46,101.37
85,F,craftsman,5433.80,45,101.35
85,M,fisher,2638.85,45,100.43
85,F,fisher,2546.70,45,100.41
85,M,farmer,2542.29,45,85.10
85,F,civil servant,6787.53,45,102.06
85,F,service provider,6363.32,45,102.02
85,F,craftsman,5060.28,45,101.30
85,M,farmer,2634.54,45,85.14
85,F,farmer,2576.12,44,85.08
85,F,farmer,2576.11,44,85.11
85,M,craftsman,4935.24,44,101.23
85,F,civil servant,6517.30,44,102.04
85,F,civil servant,6629.59,44,87.06
85,F,service provider,5787.67,44,86.85
85,F,homemaker,-108.97,44,100.00
85,M,homemaker,-105.30,44,100.00
85,M,fisher,2434.25,43,100.30
85,F,farmer,2422.90,43,100.00
85,M,farmer,2535.71,43,85.05
85,M,service provider,6091.13,43,86.96
85,M,homemaker,-94.37,43,100.00
85,M,service provider,6123.51,43,101.94
85,F,farmer,2419.06,43,85.00
85,M,fisher,2487.55,42,100.31
85,X,homemaker,-82.75,42,100.00
85,F,homemaker,-79.53,42,100.00
85,F,farmer,2490.66,42,84.99
85,M,farmer,2464.84,42,85.03
85,X,civil servant,6092.05,42,86.92
85,M,fisher,2423.72,42,100.28
85,F,craftsman,4730.04,42,101.15
85,M,civil servant,5602.10,41,101.78
85,F,craftsman,4752.84,41,101.13
85,F,service provider,5696.18,41,101.85
85,F,fisher,2403.24,41,85.25
85,M,homemaker,-72.02,41,100.00
85,F,fisher,2215.18,41,100.12
85,F,fisher,2269.98,41,100.14
85,M,fisher,2403.90,41,100.22
85,F,craftsman,4777.38,40,101.09
85,F,craftsman,4599.89,40,101.04
85,M,fisher,2181.65,40,100.10
85,F,farmer,2356.58,40,99.86
85,M,homemaker,-56.88,40,100.00
85,F,civil servant,5173.70,40,101.66
85,F,service provider,5443.60,40,86.74
85,M,farmer,2166.59,40,84.81
85,M,farmer,2327.91,40,84.84
85,F,civil servant,5796.09,40,86.82
85,M,fisher,2228.91,39,100.08
85,F,fisher,2109.41,39,100.03
85,M,service provider,5371.41,39,86.74
85,F,fisher,2195.13,39,100.04
85,M,fisher,2253.48,39,100.09
85,F,homemaker,-44.27,39,100.00
85,M,craftsman,4293.02,39,100.87
85,F,service provider,5647.85,39,86.78
85,M,homemaker,-47.28,39,85.00
85,M,craftsman,4237.67,38,100.93
85,F,fisher,2071.48,38,99.94
85,M,farmer,2234.56,38,84.73
85,M,farmer,2248.33,38,84.71
85,M,fisher,2175.70,38,85.04
85,M,homemaker,-36.46,38,100.00
85,M,fisher,2061.56,38,99.95
85,M,civil servant,5380.05,38,86.69
85,M,craftsman,4251.93,38,100.95
85,F,civil servant,5126.59,37,86.63
85,F,farmer,2043.50,37,84.47
85,F,craftsman,4188.98,37,100.88
85,M,unemployed,-23.57,37,80.00
85,M,craftsman,4369.59,37,100.93
85,M,civil servant,5060.40,37,101.61
85,F,homemaker,-23.63,37,100.00
85,F,homemaker,-24.55,37,85.00
85,F,homemaker,-13.05,36,85.00
85,M,civil servant,4838.41,36,86.57
85,F,unemployed,-13.20,36,80.00
85,M,farmer,1992.56,36,84.50
85,F,civil servant,5275.50,36,86.60
85,F,homemaker,-13.12,36,100.00
85,F,civil servant,4966.71,36,101.55
85,M,service provider,4859.16,35,101.52
85,M,farmer,1951.98,35,84.48
85,F,craftsman,4078.96,35,100.78
85,M,civil servant,5027.27,35,86.55
85,M,craftsman,3925.59,35,100.75
85,M,service provider,5058.65,35,101.56
85,M,homemaker,6.52,34,85.00
85,F,farmer,1917.54,34,99.36
85,M,civil servant,4723.88,34,101.45
85,F,farmer,1947.72,34,84.38
85,M,farmer,1968.32,34,84.42
85,M,service provider,4605.81,34,86.45
85,M,service provider,4553.62,33,101.41
85,M,fisher,1742.05,33,99.57
85,F,farmer,1878.24,33,84.30
85,X,unemployed,15.15,33,80.00
85,F,craftsman,3706.74,33,85.62
85,F,farmer,1831.86,33,84.27
85,M,craftsman,3619.03,33,100.62
85,F,unemployed,24.56,32,80.00
85,F,fisher,1802.72,32,99.54
85,M,homemaker,25.05,32,100.00
85,M,fisher,1707.15,32,99.52
85,M,homemaker,25.03,32,100.00
85,F,craftsman,3597.49,32,100.56
85,X,homemaker,24.99,32,85.00
85,M,service provider,4426.74,31,86.32
85,F,craftsman,3523.30,31,85.52
85,M,craftsman,3384.98,31,100.52
85,X,homemaker,32.60,31,100.00
85,M,craftsman,3492.46,31,100.51
85,F,farmer,1765.30,31,84.12
85,M,fisher,1666.27,31,84.42
85,F,unemployed,32.80,31,65.00
85,M,farmer,1800.79,31,84.10
85,F,farmer,1753.24,30,84.08
85,M,civil servant,4119.52,30,101.23
85,F,service provider,4321.89,30,101.25
85,F,service provider,4266.80,30,86.25
85,M,craftsman,3324.98,30,100.43
85,F,homemaker,40.46,30,100.00
85,X,unemployed,40.64,30,80.00
85,F,farmer,1601.38,29,83.83
85,X,fisher,1622.68,29,99.26
85,M,service provider,4021.23,29,86.17
85,M,craftsman,3059.74,29,85.29
85,F,homemaker,46.74,29,100.00
85,F,farmer,1627.05,29,83.91
85,F,farmer,1692.33,29,98.95
85,F,farmer,1602.11,28,98.78
85,F,homemaker,53.90,28,100.00
85,F,fisher,1488.78,28,99.14
85,F,craftsman,3190.37,28,100.29
85,M,fisher,1538.00,28,84.19
85,F,service provider,3691.12,28,101.06
85,M,farmer,1571.19,28,83.80
85,M,farmer,1541.99,28,98.72
85,M,unemployed,64.30,27,80.02
85,M,homemaker,64.51,27,85.00
85,F,fisher,1521.44,27,84.12
85,F,fisher,1534.54,27,84.12
85,F,service provider,3636.15,27,101.00
85,M,unemployed,66.85,27,65.02
85,M,service provider,3614.33,27,100.99
85,F,homemaker,68.01,26,100.00
85,M,fisher,1372.87,26,98.93
85,F,craftsman,2925.03,26,100.12
85,X,unemployed,68.53,26,80.04
85,M,unemployed,73.12,26,65.04
85,M,civil servant,3507.62,26,85.89
85,F,civil servant,3526.66,25,100.88
85,F,homemaker,73.80,25,85.00
85,M,farmer,1366.53,25,83.32
85,M,unemployed,75.61,25,65.08
85,M,service provider,3607.34,25,100.91
85,M,unemployed,76.89,25,80.08
85,M,unemployed,77.75,25,65.08
85,M,homemaker,77.02,24,100.00
85,M,civil servant,3191.75,24,100.73
85,F,fisher,1266.14,24,98.69
85,M,fisher,1284.34,24,98.71
85,M,farmer,1358.95,24,98.17
85,X,service provider,3477.70,24,100.85
85,M,fisher,1289.76,23,98.60
85,M,craftsman,2706.52,23,84.93
85,F,civil servant,3075.69,23,85.68
85,F,farmer,1313.18,23,98.15
85,F,unemployed,87.63,23,80.31
85,F,fisher,1245.17,23,98.60
85,F,unemployed,85.37,22,65.62
85,M,homemaker,88.15,22,85.00
85,F,farmer,1339.69,22,83.15
85,M,fisher,1262.29,22,98.54
85,M,homemaker,87.76,22,100.00
85,F,service provider,3137.97,22,100.63
85,M,craftsman,2338.60,21,100.07
85,M,craftsman,2290.09,21,100.08
85,F,homemaker,87.20,21,100.00
85,X,unemployed,93.31,21,81.25
85,M,fisher,1147.99,21,83.39
85,F,fisher,1143.10,21,83.34
85,M,service provider,2917.78,21,100.51
85,M,fisher,1165.46,21,98.44
85,F,farmer,1239.65,20,82.99
85,F,homemaker,96.74,20,100.00
85,X,homemaker,95.25,20,100.00
85,F,fisher,1088.81,20,98.29
85,M,farmer,1203.88,20,82.96
85,F,unemployed,98.53,20,82.50
85,M,fisher,1162.21,20,98.47
85,M,service provider,2587.34,19,85.25
85,M,farmer,1078.86,19,83.22
85,F,unemployed,99.80,19,85.00
85,M,fisher,1041.71,19,98.47
85,F,farmer,1176.66,19,83.44
85,M,unemployed,94.75,19,85.00
85,M,civil servant,2609.15,19,100.27
85,M,unemployed,94.11,19,85.00
85,F,service provider,2482.16,18,100.13
85,F,homemaker,99.92,18,90.00
85,M,fisher,1064.79,18,98.87
85,F,homemaker,102.11,18,100.00
85,M,craftsman,2194.37,18,100.00
85,F,service provider,2476.29,18,100.13
85,M,farmer,1093.61,18,88.94
85,M,child,0.00,17,100.00
85,M,child,0.00,17,100.00
85,M,child,0.00,17,100.00
85,F,child,0.00,17,100.00
85,M,child,0.00,17,100.00
85,X,child,0.00,17,100.00
85,F,child,0.00,17,100.00
85,M,child,0.00,16,100.00
85,M,child,0.00,16,100.00
85,M,child,0.00,16,100.00
85,M,child,0.00,16,100.00
85,F,child,0.00,16,100.00
85,F,child,0.00,16,100.00
85,F,child,0.00,16,100.00
85,M,child,0.00,15,100.00
85,M,child,0.00,15,100.00
85,M,child,0.00,15,100.00
85,M,child,0.00,15,100.00
85,M,child,0.00,15,100.00
85,M,child,0.00,15,100.00
