year,sex,profession,income,ethnicity
75,F,farmer,981.03,hyperborean
75,F,homemaker,94.65,hyperborean
75,F,fisher,1305.22,hyperborean
75,F,craftsman,1980.75,atlantean
75,M,fisher,1252.78,arcadian
75,F,service provider,2394.01,atlantean
75,M,farmer,998.49,arcadian
75,M,farmer,975.54,atlantean
75,M,child,0.00,atlantean
75,M,child,0.00,arcadian
75,F,child,0.00,arcadian
75,F,child,0.00,arcadian
75,F,child,0.00,hyperborean
75,M,child,0.00,arcadian
75,M,child,0.00,atlantean
75,F,child,0.00,atlantean
75,M,child,0.00,atlantean
75,F,child,0.00,atlantean
75,X,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,arcadian
75,F,child,0.00,hyperborean
75,F,child,0.00,arcadian
75,M,child,0.00,arcadian
75,M,child,0.00,arcadian
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,hyperborean
75,M,child,0.00,hyperborean
75,F,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,X,child,0.00,hyperborean
75,M,child,0.00,hyperborean
75,M,child,0.00,arcadian
75,F,child,0.00,arcadian
75,F,child,0.00,atlantean
75,F,child,0.00,atlantean
75,F,child,0.00,atlantean
75,F,child,0.00,arcadian
75,M,child,0.00,arcadian
75,F,child,0.00,arcadian
75,M,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,F,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,X,child,0.00,atlantean
75,M,child,0.00,arcadian
75,F,child,0.00,arcadian
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,F,child,0.00,arcadian
75,F,child,0.00,atlantean
75,X,child,0.00,atlantean
75,F,child,0.00,atlantean
75,M,child,0.00,arcadian
75,F,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,M,child,0.00,arcadian
75,M,child,0.00,arcadian
75,F,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,F,child,0.00,arcadian
75,M,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,M,child,0.00,hyperborean
75,F,child,0.00,atlantean
75,F,child,0.00,arcadian
75,M,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,M,child,0.00,hyperborean
75,F,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,M,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,X,child,0.00,arcadian
75,F,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,arcadian
75,M,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,F,child,0.00,hyperborean
75,F,child,0.00,arcadian
75,F,child,0.00,arcadian
75,M,child,0.00,atlantean
75,M,child,0.00,atlantean
75,M,child,0.00,atlantean
75,M,child,0.00,hyperborean
75,M,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,atlantean
75,F,child,0.00,arcadian
75,F,child,0.00,atlantean
75,F,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,F,child,0.00,hyperborean
75,M,child,0.00,atlantean
75,M,child,0.00,arcadian
75,F,child,0.00,arcadian
75,M,child,0.00,arcadian
75,M,child,0.00,atlantean
75,M,child,0.00,atlantean
75,M,child,0.00,arcadian
75,M,child,0.00,hyperborean
75,F,child,0.00,arcadian
75,M,child,0.00,arcadian
75,X,child,0.00,arcadian
75,M,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,F,child,0.00,arcadian
75,F,child,0.00,arcadian
75,F,child,0.00,atlantean
75,F,child,0.00,hyperborean
75,F,child,0.00,atlantean
76,M,retired,5226.91,hyperborean
76,M,retired,2031.76,arcadian
76,M,retired,1470.29,arcadian
76,M,retired,1425.28,arcadian
76,M,retired,-1286.87,arcadian
76,F,retired,4620.54,atlantean
76,F,retired,-1194.11,hyperborean
76,M,retired,4133.07,hyperborean
76,M,retired,3146.95,arcadian
76,F,retired,-1017.49,arcadian
76,F,retired,3218.30,atlantean
76,F,retired,1691.87,atlantean
76,M,retired,561.08,hyperborean
76,F,retired,-1017.58,arcadian
76,F,retired,-993.65,arcadian
76,F,retired,3046.62,atlantean
76,F,retired,1645.12,atlantean
76,M,retired,1297.01,arcadian
76,F,retired,-977.29,arcadian
76,M,retired,-908.88,arcadian
76,F,retired,76.81,hyperborean
76,F,retired,3282.84,arcadian
76,F,retired,1824.66,hyperborean
76,M,retired,1452.53,hyperborean
76,M,retired,3565.69,arcadian
76,F,retired,1479.71,arcadian
76,F,retired,4251.07,atlantean
76,F,retired,-774.91,atlantean
76,M,retired,1463.39,atlantean
76,M,retired,1751.37,atlantean
76,M,retired,3280.90,hyperborean
76,M,farmer,4334.07,arcadian
76,F,civil servant,11582.57,atlantean
76,F,homemaker,-741.49,arcadian
76,F,fisher,4436.03,atlantean
76,M,service provider,11646.73,atlantean
76,M,fisher,3533.63,atlantean
76,F,service provider,10883.48,atlantean
76,X,fisher,4479.37,hyperborean
76,F,craftsman,8564.37,hyperborean
76,M,service provider,10625.55,arcadian
76,F,civil servant,10995.83,atlantean
76,F,service provider,10951.77,arcadian
76,F,civil servant,7992.60,atlantean
76,F,fisher,4044.25,atlantean
76,F,fisher,4363.39,arcadian
76,M,homemaker,-654.09,atlantean
76,M,homemaker,-665.06,atlantean
76,X,civil servant,10664.69,arcadian
76,F,farmer,3849.77,arcadian
76,X,craftsman,8834.51,hyperborean
76,M,craftsman,6360.70,atlantean
76,F,craftsman,7944.86,arcadian
76,F,homemaker,-598.27,arcadian
76,M,service provider,10201.58,arcadian
76,F,service provider,10636.00,arcadian
76,M,craftsman,8675.90,hyperborean
76,F,service provider,10618.56,hyperborean
76,F,farmer,3621.91,arcadian
76,F,fisher,3939.40,arcadian
76,F,civil servant,9909.67,atlantean
76,F,service provider,10116.38,atlantean
76,F,homemaker,-560.79,arcadian
76,F,farmer,3818.74,arcadian
76,M,fisher,3963.35,atlantean
76,M,fisher,3911.34,atlantean
76,F,homemaker,-489.24,atlantean
76,M,unemployed,-470.32,atlantean
76,M,farmer,3560.21,arcadian
76,F,fisher,3763.41,atlantean
76,F,fisher,3845.96,atlantean
76,F,farmer,3711.51,arcadian
76,F,craftsman,7328.28,atlantean
76,F,civil servant,9366.52,arcadian
76,F,unemployed,-458.08,atlantean
76,F,craftsman,7906.85,arcadian
76,F,craftsman,7821.74,hyperborean
76,M,craftsman,7991.60,hyperborean
76,F,civil servant,9268.86,hyperborean
76,F,civil servant,9185.25,hyperborean
76,M,farmer,3424.17,arcadian
76,M,craftsman,7327.77,hyperborean
76,M,fisher,3859.35,atlantean
76,M,farmer,3337.23,hyperborean
76,F,farmer,3417.08,hyperborean
76,M,unemployed,-407.58,atlantean
76,F,service provider,9728.19,hyperborean
76,F,unemployed,-424.54,arcadian
76,M,homemaker,-361.49,arcadian
76,F,farmer,3387.28,arcadian
76,F,farmer,3333.09,hyperborean
76,F,craftsman,7598.25,arcadian
76,M,farmer,3417.69,arcadian
76,F,homemaker,-366.10,arcadian
76,F,craftsman,7076.84,hyperborean
76,F,service provider,8783.67,hyperborean
76,F,farmer,3306.13,arcadian
76,F,craftsman,7355.56,arcadian
76,F,fisher,3683.04,atlantean
76,F,fisher,3567.03,hyperborean
76,M,homemaker,-342.60,hyperborean
76,F,homemaker,-326.94,arcadian
76,M,fisher,3545.11,atlantean
76,M,fisher,3451.10,atlantean
76,M,fisher,3391.80,arcadian
76,M,fisher,3389.56,arcadian
76,M,craftsman,7097.05,hyperborean
76,M,fisher,3280.77,atlantean
76,M,craftsman,6803.02,arcadian
76,M,homemaker,-309.33,arcadian
76,M,homemaker,-311.34,hyperborean
76,M,fisher,3561.29,arcadian
76,M,civil servant,8401.63,arcadian
76,M,craftsman,6807.85,atlantean
76,M,civil servant,8024.70,arcadian
76,M,fisher,3317.03,atlantean
76,F,fisher,3494.96,atlantean
76,F,homemaker,-280.40,hyperborean
76,M,craftsman,7020.72,hyperborean
76,F,service provider,8097.80,atlantean
76,F,farmer,2990.69,arcadian
76,M,service provider,8678.07,hyperborean
76,X,civil servant,8165.45,arcadian
76,M,fisher,3296.86,hyperborean
76,F,homemaker,-248.01,arcadian
76,M,farmer,3178.43,arcadian
76,F,craftsman,6811.74,hyperborean
76,F,farmer,2921.52,arcadian
76,F,fisher,2275.51,atlantean
76,F,farmer,3188.02,arcadian
76,F,fisher,3047.14,arcadian
76,X,fisher,3302.50,atlantean
76,F,homemaker,-229.43,arcadian
76,F,farmer,3003.86,hyperborean
76,M,fisher,3305.75,hyperborean
76,F,service provider,8126.83,arcadian
76,M,fisher,3114.90,atlantean
76,F,homemaker,-216.81,hyperborean
76,F,service provider,7428.36,arcadian
76,M,farmer,2761.09,atlantean
76,M,unemployed,-202.67,atlantean
76,M,farmer,2767.06,arcadian
76,F,craftsman,6383.34,hyperborean
76,M,service provider,7974.73,arcadian
76,F,homemaker,-214.51,arcadian
76,F,farmer,2729.14,atlantean
76,F,farmer,2857.26,arcadian
76,M,farmer,2792.72,arcadian
76,X,homemaker,-189.02,atlantean
76,M,fisher,3102.56,hyperborean
76,F,craftsman,5718.80,hyperborean
76,M,craftsman,6012.85,atlantean
76,F,service provider,7578.33,arcadian
76,M,homemaker,-188.12,arcadian
76,M,craftsman,5625.62,hyperborean
76,F,farmer,2867.47,hyperborean
76,M,craftsman,5820.19,arcadian
76,M,unemployed,-161.48,arcadian
76,F,homemaker,-160.48,atlantean
76,F,fisher,3047.58,atlantean
76,F,farmer,2660.95,arcadian
76,M,civil servant,7311.83,atlantean
76,F,fisher,2893.51,arcadian
76,M,civil servant,7108.51,arcadian
76,F,homemaker,-147.61,arcadian
76,F,civil servant,7381.96,arcadian
76,F,farmer,2570.03,arcadian
76,M,fisher,2516.53,atlantean
76,F,service provider,7384.61,atlantean
76,M,farmer,2654.59,arcadian
76,M,farmer,2378.97,arcadian
76,M,farmer,2603.55,arcadian
76,M,craftsman,4572.85,arcadian
76,M,fisher,2548.74,atlantean
76,M,fisher,2692.22,atlantean
76,M,farmer,2515.12,arcadian
76,F,craftsman,4156.36,hyperborean
76,M,fisher,2783.59,atlantean
76,F,civil servant,6746.03,atlantean
76,F,fisher,2790.97,atlantean
76,F,homemaker,-101.01,atlantean
76,F,homemaker,-101.52,arcadian
76,F,fisher,2760.94,atlantean
76,M,craftsman,5470.08,hyperborean
76,X,service provider,6618.47,atlantean
76,M,homemaker,-88.87,arcadian
76,F,fisher,2480.32,atlantean
76,M,homemaker,-85.11,atlantean
76,F,farmer,2315.18,arcadian
76,F,homemaker,-90.93,atlantean
76,F,craftsman,4277.86,arcadian
76,F,civil servant,6164.97,atlantean
76,M,craftsman,5203.06,arcadian
76,M,craftsman,5237.69,atlantean
76,M,service provider,6258.45,atlantean
76,F,homemaker,-73.30,hyperborean
76,F,homemaker,-73.94,atlantean
76,F,service provider,6313.84,atlantean
76,F,service provider,5901.32,atlantean
76,M,homemaker,-56.52,arcadian
76,M,civil servant,6084.02,atlantean
76,M,fisher,2455.30,atlantean
76,M,craftsman,5078.17,arcadian
76,M,homemaker,-61.20,arcadian
76,F,fisher,2356.64,arcadian
76,F,homemaker,-44.64,atlantean
76,M,fisher,2303.36,atlantean
76,M,service provider,5708.48,arcadian
76,M,service provider,5901.60,arcadian
76,F,unemployed,-44.34,hyperborean
76,M,craftsman,4818.57,atlantean
76,X,service provider,5658.29,atlantean
76,M,fisher,2202.13,arcadian
76,F,craftsman,4512.91,arcadian
76,F,fisher,2341.35,arcadian
76,F,fisher,2349.80,atlantean
76,M,fisher,2105.19,atlantean
76,M,fisher,2187.68,atlantean
76,M,homemaker,-31.80,hyperborean
76,F,service provider,5285.18,arcadian
76,F,homemaker,-31.70,atlantean
76,F,craftsman,4375.21,hyperborean
76,M,farmer,2166.32,arcadian
76,F,service provider,5580.89,hyperborean
76,M,craftsman,4429.69,hyperborean
76,F,farmer,1791.59,arcadian
76,F,craftsman,4516.82,hyperborean
76,M,homemaker,-17.38,atlantean
76,F,fisher,2141.17,atlantean
76,F,fisher,2231.60,atlantean
76,F,farmer,2164.18,hyperborean
76,F,fisher,2308.71,atlantean
76,M,craftsman,4327.68,hyperborean
76,F,craftsman,4543.37,atlantean
76,M,service provider,5227.02,arcadian
76,M,craftsman,4215.54,hyperborean
76,F,farmer,2058.65,atlantean
76,M,fisher,2194.09,atlantean
76,F,homemaker,-5.48,arcadian
76,M,civil servant,5404.57,atlantean
76,F,farmer,2041.16,hyperborean
76,M,unemployed,-5.84,arcadian
76,F,unemployed,-5.08,hyperborean
76,F,fisher,2203.94,atlantean
76,M,farmer,1972.08,arcadian
76,M,fisher,2198.61,atlantean
76,F,craftsman,4229.52,hyperborean
76,M,farmer,2024.44,arcadian
76,M,craftsman,4147.10,arcadian
76,X,farmer,1913.99,hyperborean
76,F,craftsman,4299.73,hyperborean
76,F,farmer,2064.87,arcadian
76,M,farmer,2107.63,arcadian
76,F,craftsman,4251.65,atlantean
76,F,craftsman,3899.14,hyperborean
76,M,fisher,1974.22,hyperborean
76,F,fisher,2028.27,hyperborean
76,M,farmer,1884.62,arcadian
76,F,civil servant,5156.72,atlantean
76,F,service provider,4869.92,atlantean
76,F,craftsman,3965.94,hyperborean
76,M,farmer,1927.04,arcadian
76,F,farmer,1915.05,arcadian
76,F,farmer,1898.72,arcadian
76,M,craftsman,3860.58,hyperborean
76,F,civil servant,4773.86,hyperborean
76,F,civil servant,4727.67,arcadian
76,F,service provider,4605.29,arcadian
76,F,homemaker,21.73,atlantean
76,M,homemaker,21.30,hyperborean
76,M,fisher,1868.71,atlantean
76,F,farmer,1768.76,hyperborean
76,M,farmer,1762.31,arcadian
76,M,service provider,4715.52,arcadian
76,M,homemaker,26.41,atlantean
76,M,service provider,4822.77,atlantean
76,F,farmer,1784.73,arcadian
76,M,fisher,1929.81,atlantean
76,X,homemaker,34.33,atlantean
76,F,homemaker,34.43,atlantean
76,F,farmer,1844.46,arcadian
76,M,farmer,1773.17,arcadian
76,X,civil servant,4826.25,arcadian
76,M,fisher,1911.98,atlantean
76,F,craftsman,3664.07,hyperborean
76,M,civil servant,4541.85,hyperborean
76,F,craftsman,3484.22,hyperborean
76,F,service provider,4672.65,hyperborean
76,F,fisher,1835.21,arcadian
76,M,homemaker,39.82,atlantean
76,F,fisher,1773.34,hyperborean
76,F,fisher,1853.96,hyperborean
76,M,fisher,1745.25,atlantean
76,F,craftsman,3334.05,hyperborean
76,F,craftsman,3331.31,hyperborean
76,M,fisher,1656.96,atlantean
76,F,farmer,1684.72,hyperborean
76,M,homemaker,46.14,atlantean
76,F,civil servant,3871.91,atlantean
76,F,service provider,4123.13,arcadian
76,M,farmer,1607.84,arcadian
76,M,farmer,1667.41,arcadian
76,F,civil servant,4355.17,arcadian
76,M,fisher,1692.21,atlantean
76,F,fisher,1646.54,atlantean
76,M,service provider,4337.76,arcadian
76,F,fisher,1634.89,hyperborean
76,M,fisher,1649.27,atlantean
76,F,homemaker,51.75,atlantean
76,M,craftsman,3178.37,atlantean
76,F,service provider,4197.90,arcadian
76,M,homemaker,51.31,arcadian
76,M,craftsman,3098.83,hyperborean
76,F,fisher,1685.28,atlantean
76,M,farmer,1494.02,arcadian
76,M,farmer,1623.25,arcadian
76,M,fisher,1663.63,arcadian
76,M,homemaker,58.22,hyperborean
76,M,fisher,1664.30,atlantean
76,M,civil servant,4147.69,arcadian
76,M,craftsman,3151.19,hyperborean
76,F,civil servant,3828.86,arcadian
76,F,farmer,1471.19,arcadian
76,F,craftsman,3282.59,hyperborean
76,M,unemployed,63.56,hyperborean
76,M,craftsman,3084.40,atlantean
76,M,civil servant,3867.82,atlantean
76,F,homemaker,64.01,hyperborean
76,F,homemaker,63.53,arcadian
76,F,homemaker,68.20,arcadian
76,M,civil servant,3652.22,arcadian
76,F,unemployed,73.02,atlantean
76,M,farmer,1417.23,arcadian
76,F,civil servant,3625.22,arcadian
76,F,homemaker,72.88,atlantean
76,F,civil servant,3754.23,atlantean
76,M,service provider,3699.48,hyperborean
76,M,farmer,1414.21,arcadian
76,F,craftsman,2792.37,hyperborean
76,M,civil servant,3571.63,arcadian
76,M,craftsman,2857.43,hyperborean
76,M,service provider,3579.56,atlantean
76,M,homemaker,76.18,arcadian
76,F,farmer,1378.80,atlantean
76,M,civil servant,3637.66,hyperborean
76,F,farmer,1349.94,arcadian
76,M,farmer,1360.41,arcadian
76,M,service provider,3453.62,arcadian
76,M,service provider,3203.66,hyperborean
76,M,fisher,1325.08,hyperborean
76,F,farmer,1256.99,arcadian
76,X,unemployed,82.71,atlantean
76,F,craftsman,2697.08,arcadian
76,F,farmer,1276.37,arcadian
76,M,craftsman,2595.64,atlantean
76,F,unemployed,86.24,hyperborean
76,F,fisher,1326.90,atlantean
76,M,homemaker,90.23,atlantean
76,M,fisher,1348.56,atlantean
76,M,homemaker,86.40,hyperborean
76,F,craftsman,2667.53,hyperborean
76,X,homemaker,88.70,arcadian
76,M,service provider,2986.09,arcadian
76,F,craftsman,2612.65,arcadian
76,M,craftsman,2445.39,atlantean
76,X,homemaker,89.39,atlantean
76,M,craftsman,2594.28,hyperborean
76,F,farmer,1236.36,arcadian
76,M,fisher,1305.03,arcadian
76,F,unemployed,93.43,arcadian
76,M,farmer,1232.02,arcadian
76,F,farmer,1201.19,arcadian
76,M,civil servant,2934.83,atlantean
76,F,service provider,3032.10,atlantean
76,F,service provider,3071.15,arcadian
76,M,craftsman,2295.82,hyperborean
76,F,homemaker,96.94,atlantean
76,X,unemployed,90.98,atlantean
76,F,farmer,1181.14,arcadian
76,X,fisher,1108.27,atlantean
76,M,service provider,2772.79,arcadian
76,M,craftsman,2343.93,arcadian
76,F,homemaker,91.60,hyperborean
76,F,farmer,1106.27,arcadian
76,F,farmer,1163.92,atlantean
76,F,farmer,1062.61,hyperborean
76,F,homemaker,96.38,hyperborean
76,F,fisher,1086.57,hyperborean
76,F,craftsman,2177.57,atlantean
76,M,fisher,1076.50,arcadian
76,F,service provider,2832.28,atlantean
76,M,farmer,1130.22,arcadian
76,M,farmer,1076.86,atlantean
76,M,unemployed,99.70,atlantean
76,M,homemaker,102.14,arcadian
76,F,fisher,1101.48,arcadian
76,F,fisher,1050.45,arcadian
76,F,service provider,2550.67,hyperborean
76,M,unemployed,101.55,arcadian
76,M,service provider,2593.65,atlantean
76,F,child,0.00,atlantean
76,M,child,0.00,atlantean
76,F,child,0.00,atlantean
76,X,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,arcadian
76,F,child,0.00,hyperborean
76,F,child,0.00,arcadian
76,M,child,0.00,arcadian
76,M,child,0.00,arcadian
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,hyperborean
76,M,child,0.00,hyperborean
76,F,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,X,child,0.00,hyperborean
76,M,child,0.00,hyperborean
76,M,child,0.00,arcadian
76,F,child,0.00,arcadian
76,F,child,0.00,atlantean
76,F,child,0.00,atlantean
76,F,child,0.00,atlantean
76,F,child,0.00,arcadian
76,M,child,0.00,arcadian
76,F,child,0.00,arcadian
76,M,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,F,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,F,child,0.00,hyperborean
76,X,child,0.00,atlantean
76,M,child,0.00,arcadian
76,F,child,0.00,arcadian
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,F,child,0.00,arcadian
76,F,child,0.00,atlantean
76,X,child,0.00,atlantean
76,F,child,0.00,atlantean
76,M,child,0.00,arcadian
76,F,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,M,child,0.00,arcadian
76,M,child,0.00,arcadian
76,F,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,F,child,0.00,arcadian
76,M,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,M,child,0.00,hyperborean
76,F,child,0.00,atlantean
76,F,child,0.00,arcadian
76,M,child,0.00,atlantean
76,F,child,0.00,hyperborean
76,M,child,0.00,hyperborean
76,F,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,M,child,0.00,atlantean
76,F,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,X,child,0.00,arcadian
76,F,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,arcadian
76,M,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,F,child,0.00,hyperborean
76,F,child,0.00,arcadian
76,F,child,0.00,arcadian
76,M,child,0.00,atlantean
76,M,child,0.00,atlantean
76,M,child,0.00,atlantean
76,M,child,0.00,hyperborean
76,M,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,atlantean
76,F,child,0.00,arcadian
76,F,child,0.00,atlantean
76,F,child,0.00,atlantean
76,F,child,0.00,hyperborean
76,F,child,0.00,hyperborean
76,M,child,0.00,atlantean
76,M,child,0.00,arcadian
76,F,child,0.00,arcadian
76,M,child,0.00,arcadian
76,M,child,0.00,atlantean
76,M,child,0.00,atlantean
76,M,child,0.00,arcadian
76,M,child,0.00,hyperborean
76,F,child,0.00,arcadian
76,M,child,0.00,arcadian
76,X,child,0.00,arcadian
76,M,child,0.00,atlantean
76,F,child,0.00,hyperborean
76,F,child,0.00,arcadian
