year,sex,profession,income,net_worth
91,F,homemaker,-16.88,-1739.99
91,F,farmer,1721.52,15433.73
91,F,farmer,1783.10,15446.06
91,F,farmer,1607.71,14858.94
91,F,homemaker,-5.29,-1054.57
91,F,fisher,1805.52,16757.74
91,F,craftsman,3837.51,26981.15
91,M,fisher,1902.20,16672.33
91,F,service provider,4661.25,33451.80
91,M,farmer,1698.60,14932.84
91,M,farmer,1683.53,14674.41
91,M,unemployed,7.07,-292.45
91,M,homemaker,6.52,-301.03
91,F,fisher,1770.47,16021.20
91,F,fisher,1829.74,16156.99
91,F,service provider,4377.55,31295.10
91,M,unemployed,7.09,-301.57
91,M,service provider,4647.33,31659.46
91,F,homemaker,18.19,396.12
91,M,fisher,1746.03,15514.18
91,F,craftsman,3511.72,24285.55
91,X,unemployed,18.30,388.69
91,M,unemployed,16.88,402.12
91,M,civil servant,4211.90,29006.10
91,F,civil servant,4280.28,27772.73
91,F,homemaker,25.99,1043.23
91,M,farmer,1586.24,13365.92
91,M,unemployed,25.91,1037.73
91,M,service provider,4279.36,28105.48
91,M,unemployed,28.20,1038.40
91,M,unemployed,27.36,1048.62
91,M,homemaker,34.69,1699.65
91,M,civil servant,4018.97,26388.98
91,F,fisher,1636.17,14414.09
91,M,fisher,1593.41,14439.25
91,M,farmer,1466.68,12970.21
91,X,service provider,3999.96,26677.59
91,M,fisher,1494.11,13927.63
91,M,craftsman,3180.58,20817.81
91,F,civil servant,4125.70,24855.98
91,F,farmer,1489.90,12823.30
91,F,unemployed,42.46,2310.37
91,F,fisher,1621.12,14125.01
91,F,unemployed,49.07,2907.55
91,M,homemaker,51.05,2918.36
91,F,farmer,1404.00,12520.50
91,M,fisher,1491.37,13538.58
91,M,homemaker,50.21,2911.75
91,F,service provider,4038.70,23468.15
91,M,craftsman,2987.06,19222.04
91,M,craftsman,3138.23,19134.26
91,F,homemaker,58.68,3469.31
91,X,unemployed,58.85,3485.96
91,M,fisher,1420.92,13094.31
91,F,fisher,1432.90,12993.97
91,M,service provider,3744.19,22100.42
91,M,fisher,1409.75,13136.58
91,F,farmer,1249.25,11800.71
91,F,homemaker,62.30,4136.38
91,X,homemaker,61.43,4134.05
91,F,fisher,1350.26,12541.15
91,M,farmer,1284.29,11879.68
91,F,unemployed,66.98,4144.50
91,M,fisher,1399.59,12743.84
91,M,service provider,3459.50,19053.23
91,M,farmer,1235.41,11637.66
91,F,unemployed,68.20,4784.60
91,M,fisher,1302.98,12284.62
91,F,farmer,1292.59,11707.89
91,M,unemployed,71.90,4784.93
91,M,civil servant,3553.07,19172.30
91,M,unemployed,70.54,4772.90
91,F,service provider,3317.51,17720.47
91,F,homemaker,77.46,5448.06
91,M,fisher,1306.42,11869.09
91,F,homemaker,74.85,5476.18
91,M,craftsman,2607.72,15758.87
91,F,service provider,3187.82,17600.88
91,M,farmer,1216.05,11410.03
91,M,homemaker,86.07,6125.53
91,M,fisher,1324.16,11541.31
91,M,craftsman,2655.88,14935.57
91,F,craftsman,2553.93,14871.72
91,M,fisher,1291.96,11512.95
91,X,unemployed,86.02,6122.65
91,F,service provider,3119.71,16525.73
91,M,homemaker,83.72,6750.00
91,M,fisher,1202.20,11277.85
91,M,homemaker,82.10,6741.02
91,M,civil servant,3160.49,15267.87
91,F,civil servant,2948.14,15144.96
91,F,farmer,1164.82,10989.92
91,F,farmer,1108.65,11001.29
91,M,homemaker,92.07,7428.24
91,M,service provider,3016.81,14123.92
91,M,civil servant,3045.06,14144.39
91,M,craftsman,2352.81,12941.88
91,M,homemaker,91.37,7435.54
91,M,fisher,1140.13,10869.85
91,M,farmer,1051.93,10491.03
91,M,fisher,1080.88,10651.91
91,F,unemployed,93.48,8073.20
91,F,fisher,1131.67,10662.67
91,F,fisher,1096.01,10627.63
91,F,homemaker,90.75,8073.65
91,F,craftsman,2249.98,11462.76
91,M,civil servant,2802.38,11999.88
91,M,service provider,2799.98,11917.15
91,F,fisher,1095.76,10456.49
91,M,farmer,945.41,10233.03
91,M,fisher,1084.52,10484.57
91,M,craftsman,2151.82,10713.32
91,M,farmer,992.53,10133.67
91,M,craftsman,2046.44,10660.63
91,F,farmer,981.97,10128.39
91,M,farmer,994.01,10134.41
91,X,craftsman,2021.17,10647.99
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,X,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,X,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,F,child,0.00,10000.00
91,X,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,F,child,0.00,10000.00
91,M,child,0.00,10000.00
91,M,child,0.00,10000.00
92,M,retired,4999.69,142809.16
92,F,retired,5523.79,165137.86
92,F,retired,3795.52,107569.07
92,F,retired,5530.19,159394.26
92,M,retired,4210.92,123369.30
92,M,retired,2052.90,63415.98
92,M,retired,-1273.85,-40533.71
92,F,retired,-1312.97,-40612.32
92,F,retired,1711.05,50539.73
92,F,retired,3818.69,120752.84
92,F,retired,4089.71,121204.38
92,F,retired,1918.74,62422.74
92,F,retired,-1151.93,-36618.76
92,M,retired,2126.73,63245.76
92,M,retired,1968.19,61912.49
92,M,retired,1894.37,61697.47
92,M,retired,1930.37,61689.70
92,M,retired,-1094.98,-34928.75
92,M,retired,4736.02,150941.53
92,M,retired,4538.12,149676.26
92,M,retired,1956.97,61244.02
92,F,retired,1869.47,61049.27
92,F,retired,4725.88,147961.34
92,F,retired,1488.64,47829.75
92,M,retired,4532.19,147410.65
92,X,retired,4553.03,147965.24
92,M,retired,1890.84,60091.30
92,F,retired,-901.71,-31802.93
92,M,retired,1572.03,48824.83
92,F,retired,3400.08,114841.79
92,F,retired,1561.35,48744.96
92,F,retired,194.55,5803.76
92,F,retired,1446.94,48685.07
92,F,retired,1812.88,58660.11
92,X,retired,1865.72,59522.44
92,F,retired,-867.90,-30110.36
92,F,retired,1498.97,48552.60
92,F,retired,4393.90,144756.00
92,F,retired,-862.94,-28800.36
92,F,retired,4099.58,143359.31
92,M,retired,1486.59,47913.98
92,M,retired,-802.11,-28605.89
92,M,retired,1413.60,48304.54
92,F,retired,3308.95,111176.90
92,M,retired,4240.27,143595.55
92,F,retired,-818.25,-28721.60
92,F,retired,1246.32,40182.82
92,F,retired,1475.25,47701.34
92,M,retired,1500.62,48610.14
92,X,retired,-738.34,-27145.57
92,M,retired,1745.75,58162.16
92,F,retired,3405.20,110358.66
92,M,retired,3206.11,110064.51
92,F,retired,4198.62,143203.01
92,M,retired,-752.27,-27240.20
92,M,craftsman,9352.79,109524.05
92,F,farmer,4277.98,47711.07
92,M,craftsman,8990.11,108562.09
92,M,unemployed,-691.23,-25841.05
92,F,homemaker,-746.45,-25947.64
92,F,fisher,4383.31,57910.50
92,F,farmer,4041.17,47534.72
92,M,civil servant,11204.00,139938.41
92,F,fisher,4314.33,54737.24
92,M,civil servant,11247.52,134241.06
92,F,homemaker,-707.95,-24641.04
92,F,civil servant,10591.75,134339.58
92,F,farmer,4146.21,46335.48
92,M,fisher,4115.86,44889.30
92,F,service provider,11343.55,134501.03
92,M,farmer,3928.15,45277.29
92,M,farmer,3891.38,36251.04
92,M,farmer,3857.76,44607.26
92,M,craftsman,6632.77,37430.21
92,M,fisher,4010.74,48630.05
92,M,fisher,3966.35,53899.89
92,M,farmer,3965.66,44221.67
92,F,craftsman,6928.38,37496.50
92,M,fisher,4126.19,53661.39
92,F,civil servant,10946.89,126044.37
92,F,fisher,3842.00,51179.89
92,F,homemaker,-600.68,-22183.63
92,F,homemaker,-600.42,-22194.16
92,F,fisher,4153.75,51359.04
92,M,craftsman,8673.68,97874.05
92,X,service provider,10851.80,125912.11
92,M,homemaker,-554.64,-21143.68
92,F,fisher,4060.59,50252.48
92,M,homemaker,-546.15,-21003.79
92,F,farmer,3672.25,36977.91
92,F,homemaker,-537.10,-21062.30
92,F,craftsman,6882.66,46053.15
92,F,civil servant,9458.49,115302.74
92,M,craftsman,7623.83,89774.88
92,M,craftsman,8123.01,90650.81
92,M,service provider,9618.21,115917.42
92,F,homemaker,-506.24,-19881.83
92,F,homemaker,-507.57,-20009.41
92,F,service provider,10027.06,115126.27
92,F,service provider,9308.71,110080.80
92,M,homemaker,-477.19,-18827.99
92,M,civil servant,9500.46,110155.71
92,M,fisher,3699.49,46153.44
92,M,craftsman,7672.65,86229.27
92,M,craftsman,4886.55,-15568.88
92,F,fisher,3576.01,45315.72
92,F,fisher,1933.72,-15999.51
92,M,fisher,3755.42,44008.09
92,M,service provider,8904.41,106013.47
92,M,service provider,9059.54,105276.40
92,F,unemployed,-437.92,-17785.11
92,M,craftsman,7451.05,79401.59
92,X,service provider,8886.52,101250.26
92,M,fisher,3613.57,42546.44
92,F,craftsman,7318.70,79668.83
92,F,fisher,3502.92,42435.01
92,F,fisher,3396.22,42641.73
92,M,fisher,3054.29,29206.22
92,M,fisher,3233.31,29182.17
92,M,homemaker,-418.13,-16840.15
92,F,service provider,8112.29,72735.97
92,F,homemaker,-409.83,-16879.94
92,F,craftsman,6770.74,74807.04
92,M,farmer,3432.97,34215.26
92,F,service provider,8613.35,97876.17
92,M,craftsman,6802.47,76128.03
92,F,farmer,2722.41,14397.23
92,F,craftsman,6966.80,76252.10
92,M,homemaker,-377.12,-15751.28
92,F,fisher,3308.94,40732.26
92,F,fisher,3414.14,41027.68
92,F,farmer,3248.45,34290.79
92,F,fisher,3375.91,40469.67
92,M,craftsman,6971.41,76188.36
92,F,craftsman,7089.55,73040.31
92,M,service provider,8171.51,72926.02
92,M,craftsman,7000.47,73436.19
92,F,farmer,3328.69,33176.08
92,M,fisher,3438.34,39432.04
92,F,homemaker,-362.09,-14880.56
92,M,civil servant,8616.55,93894.93
92,F,farmer,3110.08,32344.97
92,M,unemployed,-341.54,-14823.38
92,F,unemployed,-354.07,-14822.67
92,F,fisher,3180.86,39091.28
92,M,farmer,3281.09,31558.94
92,M,fisher,3077.94,38164.43
92,F,craftsman,6980.06,70368.37
92,M,farmer,3254.37,31578.94
92,M,craftsman,6719.12,69925.55
92,X,farmer,3019.50,31181.46
92,F,craftsman,6910.14,69744.29
92,F,farmer,3133.80,31900.22
92,M,farmer,3007.53,31062.51
92,F,craftsman,6648.36,69998.32
92,F,craftsman,6524.88,67200.03
92,M,fisher,3103.75,35957.50
92,F,fisher,3173.85,35757.29
92,M,farmer,3092.50,30071.40
92,F,civil servant,8184.05,86167.14
92,F,service provider,7768.05,85524.39
92,F,craftsman,6146.20,66581.93
92,M,farmer,2972.70,30020.29
92,F,farmer,2953.24,29011.00
92,F,farmer,2895.87,29300.83
92,M,craftsman,6043.29,63222.95
92,F,civil servant,7683.32,80615.43
92,F,civil servant,7730.42,81521.39
92,F,service provider,7417.20,52018.28
92,F,homemaker,-272.98,-12519.49
92,M,homemaker,-274.14,-12534.22
92,M,fisher,2850.30,33064.39
92,F,farmer,2800.74,27882.17
92,M,farmer,2963.75,27853.23
92,M,service provider,7813.25,77693.16
92,M,homemaker,-269.33,-11969.93
92,M,service provider,7366.33,78157.23
92,F,farmer,2854.90,27969.26
92,M,fisher,2800.93,31669.68
92,X,homemaker,-226.63,-11189.49
92,F,homemaker,-240.02,-11198.73
92,F,farmer,2851.30,26799.25
92,M,farmer,2914.84,27136.37
92,X,civil servant,7205.60,74013.14
92,M,fisher,2966.10,31713.72
92,F,craftsman,5895.56,58262.74
92,M,civil servant,7130.41,70804.05
92,F,craftsman,5537.81,56176.03
92,F,service provider,7358.48,71287.34
92,F,fisher,2722.85,30564.14
92,M,homemaker,-225.64,-10596.85
92,F,fisher,2640.92,30189.54
92,F,fisher,2622.59,30153.38
92,M,fisher,2732.09,30233.33
92,F,craftsman,5761.85,53526.35
92,F,craftsman,5494.36,53437.21
92,M,fisher,2707.21,29053.09
92,F,farmer,2638.18,24897.20
92,M,homemaker,-193.64,-9860.65
92,F,civil servant,6509.97,46483.43
92,F,service provider,7245.63,67731.89
92,M,farmer,2554.99,24988.60
92,M,farmer,2745.29,24815.31
92,F,civil servant,6927.44,68193.28
92,M,fisher,2594.04,27724.76
92,F,fisher,2698.99,28048.21
92,M,service provider,6927.63,64805.79
92,F,fisher,2573.33,27458.07
92,M,fisher,2674.44,28104.26
92,F,homemaker,-181.42,-9207.58
92,M,craftsman,5308.35,33505.08
92,F,service provider,6557.52,64818.89
92,M,homemaker,-189.15,-9208.59
92,M,craftsman,5098.91,48459.00
92,F,fisher,2404.21,26556.97
92,M,farmer,2454.71,22922.56
92,M,farmer,2602.21,22977.34
92,M,fisher,2436.47,26728.33
92,M,homemaker,-165.39,-8563.78
92,M,fisher,2646.84,26560.96
92,M,civil servant,6527.43,61915.52
92,M,craftsman,5223.64,48654.67
92,F,civil servant,6146.58,58130.38
92,F,farmer,2302.48,14829.65
92,F,craftsman,4996.94,46262.82
92,M,unemployed,-149.08,-7900.63
92,M,craftsman,5222.42,46168.45
92,M,civil servant,6430.05,57852.97
92,F,homemaker,-152.31,-7911.43
92,F,homemaker,-147.22,-7896.10
92,F,homemaker,-129.80,-7199.86
92,M,civil servant,6483.84,55715.55
92,F,unemployed,-128.35,-7169.16
92,M,farmer,2433.67,21138.86
92,F,civil servant,6391.63,54908.56
92,F,homemaker,-136.77,-7204.16
92,F,civil servant,6160.67,54875.33
92,M,service provider,6251.46,52315.61
92,M,farmer,2359.51,20310.98
92,F,craftsman,4803.64,41946.06
92,M,civil servant,6211.57,52828.37
92,M,craftsman,4667.74,41574.99
92,M,service provider,5980.75,52161.84
92,M,homemaker,-100.36,-5866.31
92,F,farmer,2293.32,19586.39
92,M,civil servant,6056.03,49843.26
92,F,farmer,2318.84,19589.71
92,M,farmer,2356.11,19635.95
92,M,service provider,5717.57,49327.28
92,M,service provider,5790.80,46713.40
92,M,fisher,2226.59,21074.89
92,F,farmer,2141.90,18536.97
92,X,unemployed,-86.05,-5182.46
92,F,craftsman,4775.03,37487.43
92,F,farmer,2163.66,18534.61
92,M,craftsman,4376.87,37212.39
92,F,unemployed,-70.33,-4545.40
92,F,fisher,2099.59,20345.13
92,M,homemaker,-70.14,-4516.78
92,M,fisher,2171.91,20467.74
92,M,homemaker,-68.98,-4526.64
92,F,craftsman,4281.59,35329.63
92,X,homemaker,-68.32,-4523.85
92,M,service provider,5263.35,42366.02
92,F,craftsman,4490.56,33648.46
92,M,craftsman,4126.00,33697.48
92,X,homemaker,-57.29,-3855.16
92,M,craftsman,4280.73,33506.24
92,F,farmer,2186.81,17277.68
92,M,fisher,1969.70,19547.53
92,F,unemployed,-58.06,-3853.70
92,M,farmer,2146.70,17027.18
92,F,farmer,2048.23,16805.83
92,M,civil servant,5415.52,39808.61
92,F,service provider,5076.60,39859.31
92,F,service provider,5046.07,39686.42
92,M,craftsman,4144.15,31919.82
92,F,homemaker,-44.02,-3170.02
92,X,unemployed,-44.01,-3186.14
92,F,farmer,1944.23,15954.50
92,X,fisher,1880.18,17925.48
92,M,service provider,5074.05,37797.50
92,M,craftsman,3836.72,29893.69
92,F,homemaker,-29.91,-2500.36
92,F,farmer,1967.15,16052.07
92,F,farmer,1878.69,16020.18
92,F,farmer,1879.25,15433.33
92,F,homemaker,-17.85,-1802.88
92,F,fisher,1961.54,17373.28
92,F,craftsman,3840.54,28536.19
92,M,fisher,1859.10,17236.65
92,F,service provider,4739.33,35456.24
92,M,farmer,1949.10,15542.16
92,M,farmer,1872.44,15245.40
92,M,unemployed,-4.78,-1027.69
92,M,homemaker,-5.29,-1036.78
92,F,fisher,1834.82,16573.38
92,F,fisher,1902.25,16742.88
92,F,service provider,4948.61,33404.18
92,M,unemployed,-5.27,-1037.30
92,M,service provider,4677.80,33633.13
92,F,homemaker,6.29,-328.05
92,M,fisher,1734.67,16016.28
92,F,craftsman,3654.71,25747.67
92,X,unemployed,6.10,-335.67
92,M,unemployed,6.49,-321.85
92,M,civil servant,4461.46,30871.60
92,F,civil servant,4650.20,29732.60
92,F,homemaker,16.88,329.65
92,M,farmer,1750.22,13875.80
92,M,unemployed,17.22,324.49
92,M,service provider,4359.59,29920.05
92,M,unemployed,15.92,323.86
92,M,unemployed,17.24,335.40
92,M,homemaker,27.62,996.81
92,M,civil servant,4374.13,28210.82
92,F,fisher,1594.49,14846.10
92,M,fisher,1636.35,14892.20
92,M,farmer,1703.08,13456.52
92,X,service provider,4327.25,28475.99
92,M,fisher,1623.38,14374.08
92,M,craftsman,3469.97,22187.56
92,F,civil servant,4050.23,26515.86
92,F,farmer,1692.60,13304.36
92,F,unemployed,35.56,1615.47
92,F,fisher,1550.86,14535.21
92,F,unemployed,42.74,2219.82
92,M,homemaker,42.68,2230.57
92,F,farmer,1624.67,12967.61
92,M,fisher,1536.63,13941.66
92,M,homemaker,44.80,2226.08
92,F,service provider,4117.73,25161.79
92,M,craftsman,3176.27,20444.95
92,M,craftsman,3128.27,20333.16
92,F,homemaker,50.66,2789.51
92,X,unemployed,49.04,2804.54
92,M,fisher,1467.19,13462.68
92,F,fisher,1512.45,13384.96
92,M,service provider,3726.35,23598.36
92,M,fisher,1469.15,13505.92
92,F,farmer,1456.78,12163.87
92,F,homemaker,54.92,3460.83
92,X,homemaker,57.27,3460.85
92,F,fisher,1436.18,12894.01
92,M,farmer,1538.28,12283.59
92,F,unemployed,56.83,3470.86
92,M,fisher,1476.45,13116.84
92,M,service provider,3732.22,20554.11
92,M,farmer,1385.67,11965.26
92,F,unemployed,61.57,4115.71
92,M,fisher,1443.43,12641.10
92,F,farmer,1420.86,12053.09
92,M,unemployed,62.48,4116.95
92,M,civil servant,3590.98,20602.56
92,M,unemployed,60.91,4103.35
92,F,service provider,3562.35,19136.41
92,F,homemaker,73.05,4790.64
92,M,fisher,1332.26,12169.99
92,F,homemaker,71.06,4816.77
92,M,craftsman,2732.97,16760.12
92,F,service provider,3300.87,18886.08
92,M,farmer,1412.03,11750.82
92,M,homemaker,75.93,5470.99
92,M,fisher,1265.89,11809.03
92,M,craftsman,2584.29,15862.48
92,F,craftsman,2591.60,15802.29
92,M,fisher,1337.03,11816.24
92,X,unemployed,79.28,5471.46
92,F,service provider,3377.47,17849.24
92,M,homemaker,83.20,6102.74
92,M,fisher,1238.47,11531.85
92,M,homemaker,78.81,6089.37
92,M,civil servant,3247.35,16526.32
92,F,civil servant,3198.32,16378.89
92,F,farmer,1253.85,11251.61
92,F,farmer,1242.52,11257.32
92,M,homemaker,86.32,6784.10
92,M,service provider,3125.69,15321.53
92,M,civil servant,2956.65,15257.48
92,M,craftsman,2555.64,13854.47
92,M,homemaker,85.94,6791.02
92,M,fisher,1197.03,11103.13
92,M,farmer,1254.91,10753.25
92,M,fisher,1172.94,10873.15
92,F,unemployed,89.34,7432.07
92,F,fisher,1179.63,10887.25
92,F,fisher,1164.03,10844.41
92,F,homemaker,90.96,7434.14
92,F,craftsman,2239.18,12217.12
92,M,civil servant,2953.47,13111.39
92,M,service provider,2951.08,13027.46
92,F,fisher,1123.72,10653.12
92,M,farmer,1114.30,10424.95
92,M,fisher,1096.90,10667.79
92,M,craftsman,2141.17,11418.67
92,M,farmer,1067.04,10301.96
92,M,craftsman,2300.46,11445.63
92,F,farmer,1089.78,10308.05
92,M,farmer,1053.79,10296.08
92,X,craftsman,2172.20,11368.86
92,M,fisher,980.44,10124.99
92,F,homemaker,102.33,9371.87
92,F,unemployed,95.49,9365.03
92,F,civil servant,2591.17,10930.35
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,F,child,0.00,10000.00
92,X,child,0.00,10000.00
92,M,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,M,child,0.00,10000.00
92,M,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,F,child,0.00,10000.00
92,X,child,0.00,10000.00
92,F,child,0.00,10000.00
